algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,1000,2636,250.0,15.0,0.0,73,0.04456187499999942,low
stbfm,1000,2636,250.0,15.0,1.0,0,0.04359658399999944,high
stbfm,1000,2636,250.0,15.0,0.5,0,0.0435346250000066,binary_1
stbfm,1000,2636,250.0,15.0,0.25,0,0.04342612499999632,binary_2
stbfm,1000,2636,250.0,15.0,0.125,0,0.04361512500000231,binary_3
stbfm,1000,2636,250.0,15.0,0.0625,1,0.044612624999999184,binary_4
stbfm,1000,2636,250.0,15.0,0.03125,9,0.043877584000000525,binary_5
stbfm,1000,2636,250.0,15.0,0.015625,37,0.043854459000002066,binary_6
stbfm,1000,2636,250.0,15.0,0.0078125,56,0.04410720799999979,binary_7
stbfm,1000,2636,250.0,15.0,0.00390625,73,0.044523374999997145,binary_8
stbfm,1000,2636,250.0,30.0,0.0,103,0.052970750000000066,low
stbfm,1000,2636,250.0,30.0,1.0,0,0.05153458400000943,high
stbfm,1000,2636,250.0,30.0,0.5,0,0.05152687499999331,binary_1
stbfm,1000,2636,250.0,30.0,0.25,0,0.05143362500000137,binary_2
stbfm,1000,2636,250.0,30.0,0.125,0,0.05154304200000581,binary_3
stbfm,1000,2636,250.0,30.0,0.0625,1,0.05133033399999931,binary_4
stbfm,1000,2636,250.0,30.0,0.03125,16,0.05161404099999345,binary_5
stbfm,1000,2636,250.0,30.0,0.015625,50,0.05215320800000711,binary_6
stbfm,1000,2636,250.0,30.0,0.0078125,82,0.05271408400000155,binary_7
stbfm,1000,2636,250.0,30.0,0.00390625,103,0.05273154200000363,binary_8
stbfm,1000,2636,250.0,60.0,0.0,238,0.06977808399999219,low
stbfm,1000,2636,250.0,60.0,1.0,0,0.06651574999999355,high
stbfm,1000,2636,250.0,60.0,0.5,0,0.06702704200000653,binary_1
stbfm,1000,2636,250.0,60.0,0.25,0,0.06645520899999724,binary_2
stbfm,1000,2636,250.0,60.0,0.125,0,0.06647891699999775,binary_3
stbfm,1000,2636,250.0,60.0,0.0625,5,0.06660133299999416,binary_4
stbfm,1000,2636,250.0,60.0,0.03125,30,0.06721412500000667,binary_5
