algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,6500,240,250.0,15.0,0.0,211,0.30940674999999374,low
stbfm,6500,240,250.0,15.0,1.0,0,0.29967733300003374,high
stbfm,6500,240,250.0,15.0,0.5,0,0.32699400000001333,binary_1
stbfm,6500,240,250.0,15.0,0.25,0,0.2965812500000311,binary_2
stbfm,6500,240,250.0,15.0,0.125,0,0.29691150000002153,binary_3
stbfm,6500,240,250.0,15.0,0.0625,0,0.29696120800002745,binary_4
stbfm,6500,240,250.0,15.0,0.03125,4,0.2969424160000358,binary_5
stbfm,6500,240,250.0,15.0,0.015625,15,0.29962520899999845,binary_6
stbfm,6500,240,250.0,15.0,0.0078125,53,0.3137149999999451,binary_7
stbfm,6500,240,250.0,15.0,0.00390625,114,0.30279529099999536,binary_8
