algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,8000,178,250.0,15.0,0.0,231,0.40700066699997706,low
stbfm,8000,178,250.0,15.0,1.0,0,0.38973658399999067,high
stbfm,8000,178,250.0,15.0,0.5,0,0.3834128750000332,binary_1
stbfm,8000,178,250.0,15.0,0.25,0,0.38457266699998627,binary_2
stbfm,8000,178,250.0,15.0,0.125,0,0.42244641600001387,binary_3
stbfm,8000,178,250.0,15.0,0.0625,0,0.38294529199998806,binary_4
stbfm,8000,178,250.0,15.0,0.03125,3,0.452812458999972,binary_5
stbfm,8000,178,250.0,15.0,0.015625,11,0.3784452919999808,binary_6
stbfm,8000,178,250.0,15.0,0.0078125,48,0.38733550000000605,binary_7
stbfm,8000,178,250.0,15.0,0.00390625,92,0.37061483299999054,binary_8
stbfm,8000,178,250.0,30.0,0.0,369,0.4718461250000132,low
stbfm,8000,178,250.0,30.0,1.0,0,0.4437113330000102,high
stbfm,8000,178,250.0,30.0,0.5,0,0.44940316700001404,binary_1
stbfm,8000,178,250.0,30.0,0.25,0,0.42534529200003135,binary_2
stbfm,8000,178,250.0,30.0,0.125,0,0.4258380420000094,binary_3
stbfm,8000,178,250.0,30.0,0.0625,1,0.4297453329999712,binary_4
stbfm,8000,178,250.0,30.0,0.03125,5,0.4500363750000247,binary_5
stbfm,8000,178,250.0,30.0,0.015625,27,0.4275738750000073,binary_6
stbfm,8000,178,250.0,30.0,0.0078125,77,0.4322473329999639,binary_7
stbfm,8000,178,250.0,30.0,0.00390625,125,0.4327179160000014,binary_8
stbfm,8000,178,250.0,60.0,0.0,923,0.5728646249999656,low
stbfm,8000,178,250.0,60.0,1.0,0,0.5776090000000522,high
stbfm,8000,178,250.0,60.0,0.5,0,0.5465615840000169,binary_1
stbfm,8000,178,250.0,60.0,0.25,0,0.5443089590000341,binary_2
stbfm,8000,178,250.0,60.0,0.125,0,0.5451367500000401,binary_3
stbfm,8000,178,250.0,60.0,0.0625,2,0.5468142089999901,binary_4
stbfm,8000,178,250.0,60.0,0.03125,13,0.565514458999985,binary_5
stbfm,8000,178,250.0,60.0,0.015625,63,0.5742709169999785,binary_6
stbfm,8000,178,250.0,60.0,0.0078125,120,0.5564678750000098,binary_7
stbfm,8000,178,250.0,60.0,0.00390625,199,0.5624555420000092,binary_8
