algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,4000,22,250.0,15.0,0.0,154,0.17778683299999898,low
stbfm,4000,22,250.0,15.0,1.0,0,0.17691020799998114,high
stbfm,4000,22,250.0,15.0,0.5,0,0.1752993750000087,binary_1
stbfm,4000,22,250.0,15.0,0.25,0,0.17422170799997616,binary_2
stbfm,4000,22,250.0,15.0,0.125,0,0.17386804199998096,binary_3
stbfm,4000,22,250.0,15.0,0.0625,0,0.19282858300002204,binary_4
stbfm,4000,22,250.0,15.0,0.03125,3,0.17468054099998653,binary_5
stbfm,4000,22,250.0,15.0,0.015625,12,0.1743596249999939,binary_6
stbfm,4000,22,250.0,15.0,0.0078125,40,0.17523287500000606,binary_7
stbfm,4000,22,250.0,15.0,0.01171875,24,0.17459616700000424,binary_8
