algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,3000,144,250.0,15.0,0.0,123,0.13365041599999472,low
stbfm,3000,144,250.0,15.0,1.0,0,0.13312937499999578,high
stbfm,3000,144,250.0,15.0,0.5,0,0.13293895900000052,binary_1
stbfm,3000,144,250.0,15.0,0.25,0,0.1312581669999986,binary_2
stbfm,3000,144,250.0,15.0,0.125,0,0.13119208300000196,binary_3
stbfm,3000,144,250.0,15.0,0.0625,0,0.13262366700000427,binary_4
stbfm,3000,144,250.0,15.0,0.03125,3,0.13115491599999984,binary_5
stbfm,3000,144,250.0,15.0,0.015625,10,0.13141229100000373,binary_6
stbfm,3000,144,250.0,15.0,0.0078125,54,0.13273020799999813,binary_7
stbfm,3000,144,250.0,15.0,0.00390625,94,0.13361833299998693,binary_8
