algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,15000,353,250.0,15.0,0.0,393,0.8610166660000687,low
stbfm,15000,353,250.0,15.0,1.0,0,0.8892781669999295,high
stbfm,15000,353,250.0,15.0,0.5,0,0.7957190829999945,binary_1
stbfm,15000,353,250.0,15.0,0.25,0,0.8460747500000707,binary_2
stbfm,15000,353,250.0,15.0,0.125,0,0.7123637499998949,binary_3
stbfm,15000,353,250.0,15.0,0.0625,0,0.7324342080000861,binary_4
stbfm,15000,353,250.0,15.0,0.03125,3,0.7396312500000022,binary_5
stbfm,15000,353,250.0,15.0,0.015625,10,0.7344966250000198,binary_6
stbfm,15000,353,250.0,15.0,0.0078125,44,0.7188094580001234,binary_7
stbfm,15000,353,250.0,15.0,0.00390625,102,0.7465471250000064,binary_8
