algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,9500,5679,250.0,15.0,0.0,241,0.44935916700001144,low
stbfm,9500,5679,250.0,15.0,1.0,0,0.4214094170000635,high
stbfm,9500,5679,250.0,15.0,0.5,0,0.41956404099994415,binary_1
stbfm,9500,5679,250.0,15.0,0.25,0,0.41923141600000235,binary_2
stbfm,9500,5679,250.0,15.0,0.125,0,0.4190709160000097,binary_3
stbfm,9500,5679,250.0,15.0,0.0625,0,0.44084624999993594,binary_4
stbfm,9500,5679,250.0,15.0,0.03125,3,0.4193246250000584,binary_5
stbfm,9500,5679,250.0,15.0,0.015625,12,0.4197683340000822,binary_6
stbfm,9500,5679,250.0,15.0,0.0078125,49,0.4226764999999659,binary_7
stbfm,9500,5679,250.0,15.0,0.00390625,95,0.42487391699989985,binary_8
stbfm,9500,5679,250.0,30.0,0.0,378,0.527505749999932,low
stbfm,9500,5679,250.0,30.0,1.0,0,0.4982866660000127,high
stbfm,9500,5679,250.0,30.0,0.5,0,0.5019411670000409,binary_1
stbfm,9500,5679,250.0,30.0,0.25,0,0.49627908299999035,binary_2
stbfm,9500,5679,250.0,30.0,0.125,0,0.49589916699994774,binary_3
stbfm,9500,5679,250.0,30.0,0.0625,0,0.517090875000008,binary_4
stbfm,9500,5679,250.0,30.0,0.03125,3,0.4965304999999489,binary_5
stbfm,9500,5679,250.0,30.0,0.015625,28,0.500259749999941,binary_6
stbfm,9500,5679,250.0,30.0,0.0078125,74,0.5078468330000305,binary_7
stbfm,9500,5679,250.0,30.0,0.00390625,128,0.5044257910000169,binary_8
stbfm,9500,5679,250.0,60.0,0.0,957,0.6810043330000326,low
stbfm,9500,5679,250.0,60.0,1.0,0,0.6421789160000344,high
stbfm,9500,5679,250.0,60.0,0.5,0,0.6368552500000533,binary_1
stbfm,9500,5679,250.0,60.0,0.25,0,0.6399214169999823,binary_2
stbfm,9500,5679,250.0,60.0,0.125,0,0.6582691669999576,binary_3
stbfm,9500,5679,250.0,60.0,0.0625,2,0.6373748339999565,binary_4
stbfm,9500,5679,250.0,60.0,0.03125,11,0.6408936660000109,binary_5
stbfm,9500,5679,250.0,60.0,0.015625,61,0.6482660409999426,binary_6
stbfm,9500,5679,250.0,60.0,0.0078125,112,0.6484029169999985,binary_7
stbfm,9500,5679,250.0,60.0,0.00390625,208,0.6712809160000006,binary_8
stbfm,9500,5679,250.0,120.0,0.0,2548,0.946003625000003,low
stbfm,9500,5679,250.0,120.0,1.0,0,0.8935377499999504,high
stbfm,9500,5679,250.0,120.0,0.5,0,0.891242041000055,binary_1
stbfm,9500,5679,250.0,120.0,0.25,0,0.9124547080000411,binary_2
stbfm,9500,5679,250.0,120.0,0.125,0,0.8936226669999314,binary_3
stbfm,9500,5679,250.0,120.0,0.0625,5,0.8948979169999802,binary_4
stbfm,9500,5679,250.0,120.0,0.03125,40,0.8959634169999617,binary_5
stbfm,9500,5679,250.0,120.0,0.015625,92,0.904402459000039,binary_6
stbfm,9500,5679,250.0,120.0,0.0078125,200,0.9395881670000108,binary_7
stbfm,9500,5679,250.0,120.0,0.00390625,436,0.9207324170000675,binary_8
stbfm,9500,5679,250.0,240.0,0.0,7015,1.4897647090000419,low
stbfm,9500,5679,250.0,240.0,1.0,0,1.321167791999983,high
stbfm,9500,5679,250.0,240.0,0.5,0,1.3220662080000238,binary_1
stbfm,9500,5679,250.0,240.0,0.25,0,1.3253272919999972,binary_2
stbfm,9500,5679,250.0,240.0,0.125,2,1.3188507500000242,binary_3
stbfm,9500,5679,250.0,240.0,0.0625,20,1.3533907920000274,binary_4
stbfm,9500,5679,250.0,240.0,0.03125,71,1.3472520419999228,binary_5
stbfm,9500,5679,250.0,240.0,0.015625,196,1.364680333000024,binary_6
