algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,3500,302,250.0,15.0,0.0,150,0.16784216700000343,low
stbfm,3500,302,250.0,15.0,1.0,0,0.16552891599999953,high
stbfm,3500,302,250.0,15.0,0.5,0,0.16198104099999,binary_1
stbfm,3500,302,250.0,15.0,0.25,0,0.15791904099998533,binary_2
stbfm,3500,302,250.0,15.0,0.125,0,0.15573008299998037,binary_3
stbfm,3500,302,250.0,15.0,0.0625,0,0.15507199999998988,binary_4
stbfm,3500,302,250.0,15.0,0.03125,3,0.18366929100000107,binary_5
stbfm,3500,302,250.0,15.0,0.015625,11,0.15603183300001433,binary_6
stbfm,3500,302,250.0,15.0,0.0078125,44,0.1563922499999819,binary_7
stbfm,3500,302,250.0,15.0,0.00390625,105,0.15841858299998535,binary_8
stbfm,3500,302,250.0,30.0,0.0,201,0.20515662500000076,low
stbfm,3500,302,250.0,30.0,1.0,0,0.20908141699999305,high
stbfm,3500,302,250.0,30.0,0.5,0,0.19075295800001868,binary_1
stbfm,3500,302,250.0,30.0,0.25,0,0.23990933299998574,binary_2
stbfm,3500,302,250.0,30.0,0.125,0,0.18326516700000184,binary_3
stbfm,3500,302,250.0,30.0,0.0625,1,0.18413829100001067,binary_4
stbfm,3500,302,250.0,30.0,0.03125,5,0.21213158399999088,binary_5
stbfm,3500,302,250.0,30.0,0.015625,31,0.1831432919999827,binary_6
stbfm,3500,302,250.0,30.0,0.0078125,72,0.18113395800000376,binary_7
stbfm,3500,302,250.0,30.0,0.00390625,138,0.1831155419999959,binary_8
stbfm,3500,302,250.0,60.0,0.0,454,0.23850387499999215,low
stbfm,3500,302,250.0,60.0,1.0,0,0.2295071249999978,high
stbfm,3500,302,250.0,60.0,0.5,0,0.23592708299997867,binary_1
stbfm,3500,302,250.0,60.0,0.25,0,0.22977637500000014,binary_2
stbfm,3500,302,250.0,60.0,0.125,0,0.23038729199998897,binary_3
stbfm,3500,302,250.0,60.0,0.0625,2,0.2480331250000063,binary_4
stbfm,3500,302,250.0,60.0,0.03125,15,0.22957112500000676,binary_5
stbfm,3500,302,250.0,60.0,0.015625,57,0.2309595419999937,binary_6
stbfm,3500,302,250.0,60.0,0.0078125,118,0.23273974999997904,binary_7
stbfm,3500,302,250.0,60.0,0.00390625,305,0.2387919580000073,binary_8
