algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,2000,1611,250.0,15.0,0.0,97,0.08839345799999876,low
stbfm,2000,1611,250.0,15.0,1.0,0,0.08727454200000295,high
stbfm,2000,1611,250.0,15.0,0.5,0,0.08809529200000554,binary_1
stbfm,2000,1611,250.0,15.0,0.25,0,0.09066425000000322,binary_2
stbfm,2000,1611,250.0,15.0,0.125,0,0.08698187500000643,binary_3
stbfm,2000,1611,250.0,15.0,0.0625,2,0.08672983399999623,binary_4
stbfm,2000,1611,250.0,15.0,0.03125,3,0.0870841659999968,binary_5
stbfm,2000,1611,250.0,15.0,0.015625,20,0.08930795899999566,binary_6
stbfm,2000,1611,250.0,15.0,0.0078125,54,0.08880641599999706,binary_7
stbfm,2000,1611,250.0,15.0,0.00390625,96,0.08838675000001217,binary_8
stbfm,2000,1611,250.0,30.0,0.0,133,0.10423433300000795,low
stbfm,2000,1611,250.0,30.0,1.0,0,0.10259033299999487,high
stbfm,2000,1611,250.0,30.0,0.5,0,0.10206895899999324,binary_1
stbfm,2000,1611,250.0,30.0,0.25,0,0.10224733300000821,binary_2
stbfm,2000,1611,250.0,30.0,0.125,0,0.10170916600000623,binary_3
stbfm,2000,1611,250.0,30.0,0.0625,2,0.10274775000000602,binary_4
stbfm,2000,1611,250.0,30.0,0.03125,6,0.10338058300000341,binary_5
stbfm,2000,1611,250.0,30.0,0.015625,36,0.10430670899999939,binary_6
stbfm,2000,1611,250.0,30.0,0.0078125,80,0.11519279200000199,binary_7
stbfm,2000,1611,250.0,30.0,0.00390625,132,0.10778366700000674,binary_8
stbfm,2000,1611,250.0,60.0,0.0,295,0.3709994999999964,low
stbfm,2000,1611,250.0,60.0,1.0,0,0.14452258299999698,high
stbfm,2000,1611,250.0,60.0,0.5,0,0.20853049999999484,binary_1
stbfm,2000,1611,250.0,60.0,0.25,0,0.14029675000000452,binary_2
stbfm,2000,1611,250.0,60.0,0.125,0,0.1341380829999963,binary_3
stbfm,2000,1611,250.0,60.0,0.0625,3,0.1337084589999904,binary_4
stbfm,2000,1611,250.0,60.0,0.03125,18,0.151633750000002,binary_5
stbfm,2000,1611,250.0,60.0,0.015625,64,0.14458166599999345,binary_6
stbfm,2000,1611,250.0,60.0,0.0078125,154,0.1368193339999948,binary_7
stbfm,2000,1611,250.0,60.0,0.00390625,290,0.13643991700000413,binary_8
stbfm,2000,1611,250.0,120.0,0.0,760,0.19011979199999018,low
stbfm,2000,1611,250.0,120.0,1.0,0,0.1786155830000098,high
stbfm,2000,1611,250.0,120.0,0.5,0,0.17855274999999438,binary_1
stbfm,2000,1611,250.0,120.0,0.25,0,0.1786965419999973,binary_2
stbfm,2000,1611,250.0,120.0,0.125,1,0.17927179199999443,binary_3
stbfm,2000,1611,250.0,120.0,0.0625,7,0.17910479100000032,binary_4
stbfm,2000,1611,250.0,120.0,0.03125,42,0.18613912499999685,binary_5
stbfm,2000,1611,250.0,120.0,0.015625,120,0.18404966600000705,binary_6
stbfm,2000,1611,250.0,120.0,0.0078125,326,0.1906920419999949,binary_7
stbfm,2000,1611,250.0,120.0,0.00390625,751,0.21907783300000006,binary_8
stbfm,2000,1611,250.0,240.0,0.0,2185,0.2849624579999954,low
stbfm,2000,1611,250.0,240.0,1.0,0,0.2511014169999868,high
stbfm,2000,1611,250.0,240.0,0.5,0,0.2507564579999979,binary_1
stbfm,2000,1611,250.0,240.0,0.25,0,0.2494751659999963,binary_2
stbfm,2000,1611,250.0,240.0,0.125,2,0.25058404199999984,binary_3
stbfm,2000,1611,250.0,240.0,0.0625,24,0.2523853749999887,binary_4
stbfm,2000,1611,250.0,240.0,0.03125,75,0.260708833999999,binary_5
stbfm,2000,1611,250.0,240.0,0.015625,266,0.2636437919999963,binary_6
stbfm,2000,1611,250.0,240.0,0.0078125,753,0.27076045799999804,binary_7
stbfm,2000,1611,250.0,240.0,0.00390625,2172,0.2855545000000035,binary_8
stbfm,2000,1611,500.0,15.0,0.0,262,0.09306108299999494,low
stbfm,2000,1611,500.0,15.0,1.0,0,0.08782250000000147,high
stbfm,2000,1611,500.0,15.0,0.5,0,0.12000229200000945,binary_1
stbfm,2000,1611,500.0,15.0,0.25,0,0.08858554199998991,binary_2
stbfm,2000,1611,500.0,15.0,0.125,0,0.08844833399999175,binary_3
stbfm,2000,1611,500.0,15.0,0.0625,4,0.08822520900000086,binary_4
stbfm,2000,1611,500.0,15.0,0.03125,14,0.0884750419999989,binary_5
