algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,5500,341,250.0,15.0,0.0,187,0.24796029099999828,low
stbfm,5500,341,250.0,15.0,1.0,0,0.24444674999998028,high
stbfm,5500,341,250.0,15.0,0.5,0,0.24338529199999925,binary_1
stbfm,5500,341,250.0,15.0,0.25,0,0.2606262909999941,binary_2
stbfm,5500,341,250.0,15.0,0.125,0,0.24339320799998632,binary_3
stbfm,5500,341,250.0,15.0,0.0625,0,0.24345500000001152,binary_4
stbfm,5500,341,250.0,15.0,0.03125,4,0.24690370800001915,binary_5
stbfm,5500,341,250.0,15.0,0.015625,16,0.24068337500000325,binary_6
stbfm,5500,341,250.0,15.0,0.0078125,47,0.2439953340000045,binary_7
stbfm,5500,341,250.0,15.0,0.00390625,108,0.2438707089999923,binary_8
stbfm,5500,341,250.0,30.0,0.0,286,0.2899141249999957,low
stbfm,5500,341,250.0,30.0,1.0,0,0.28395283300000074,high
stbfm,5500,341,250.0,30.0,0.5,0,0.3015707499999962,binary_1
stbfm,5500,341,250.0,30.0,0.25,0,0.2826928329999987,binary_2
stbfm,5500,341,250.0,30.0,0.125,0,0.2828685000000064,binary_3
stbfm,5500,341,250.0,30.0,0.0625,1,0.28247824999999693,binary_4
stbfm,5500,341,250.0,30.0,0.03125,5,0.28298970800000234,binary_5
stbfm,5500,341,250.0,30.0,0.015625,31,0.2882362080000007,binary_6
stbfm,5500,341,250.0,30.0,0.0078125,79,0.28769529200002353,binary_7
stbfm,5500,341,250.0,30.0,0.00390625,148,0.2912593329999993,binary_8
stbfm,5500,341,250.0,60.0,0.0,642,0.3765490410000041,low
stbfm,5500,341,250.0,60.0,1.0,0,0.38308595800000944,high
stbfm,5500,341,250.0,60.0,0.5,0,0.36043679100001214,binary_1
stbfm,5500,341,250.0,60.0,0.25,0,0.3599829169999964,binary_2
stbfm,5500,341,250.0,60.0,0.125,0,0.3612149590000229,binary_3
stbfm,5500,341,250.0,60.0,0.0625,2,0.3601694169999803,binary_4
stbfm,5500,341,250.0,60.0,0.03125,9,0.3653207499999951,binary_5
stbfm,5500,341,250.0,60.0,0.015625,62,0.36513691700000095,binary_6
stbfm,5500,341,250.0,60.0,0.0078125,120,0.36654929200000197,binary_7
stbfm,5500,341,250.0,60.0,0.00390625,283,0.37059174999998845,binary_8
stbfm,5500,341,250.0,120.0,0.0,1772,0.5542277080000133,low
stbfm,5500,341,250.0,120.0,1.0,0,0.5005782089999968,high
stbfm,5500,341,250.0,120.0,0.5,0,0.5004631670000208,binary_1
stbfm,5500,341,250.0,120.0,0.25,0,0.505535000000009,binary_2
stbfm,5500,341,250.0,120.0,0.125,1,0.7142675419999875,binary_3
stbfm,5500,341,250.0,120.0,0.0625,4,0.6076287909999962,binary_4
stbfm,5500,341,250.0,120.0,0.03125,39,0.5544340419999969,binary_5
stbfm,5500,341,250.0,120.0,0.015625,92,0.5596628330000044,binary_6
stbfm,5500,341,250.0,120.0,0.0078125,212,0.5374218750000068,binary_7
stbfm,5500,341,250.0,120.0,0.00390625,696,0.5389789160000191,binary_8
stbfm,5500,341,250.0,240.0,0.0,4602,0.8353684159999943,low
stbfm,5500,341,250.0,240.0,1.0,0,0.7566920830000186,high
stbfm,5500,341,250.0,240.0,0.5,0,0.8025298750000047,binary_1
stbfm,5500,341,250.0,240.0,0.25,0,0.7488442089999978,binary_2
stbfm,5500,341,250.0,240.0,0.125,2,0.7483119160000058,binary_3
stbfm,5500,341,250.0,240.0,0.0625,23,0.7551628749999963,binary_4
stbfm,5500,341,250.0,240.0,0.03125,71,0.7696839170000089,binary_5
stbfm,5500,341,250.0,240.0,0.015625,202,0.8154824160000089,binary_6
stbfm,5500,341,250.0,240.0,0.0078125,651,0.8579578749999826,binary_7
stbfm,5500,341,250.0,240.0,0.01171875,320,0.8259674170000153,binary_8
