algorithm,online_theta,event_count,pattern_count,significant_synapse_count,interval_seconds,cumulative_seconds,snapshot_extraction_seconds,patterns_path,metadata_path
online_stsp,0.15,500,1983,326,2.8276238329999615,2.8276238329999615,0.02849387499736622,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_000500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_000500_metadata.json
online_stsp,0.15,1000,1401,407,2.653397500020219,5.4810213330201805,0.01890399999683723,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_001000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_001000_metadata.json
online_stsp,0.15,1500,2093,469,2.856715792004252,8.337737125024432,0.025768083025468513,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_001500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_001500_metadata.json
online_stsp,0.15,2000,65,63,2.373216624982888,10.71095375000732,0.0009450830111745745,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_002000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_002000_metadata.json
online_stsp,0.15,2500,919,357,2.702476333011873,13.413430083019193,0.010182333993725479,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_002500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_002500_metadata.json
online_stsp,0.15,3000,341,141,2.337867082998855,15.751297166018048,0.003583417012123391,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_003000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_003000_metadata.json
online_stsp,0.15,3500,5956,447,2.904128499998478,18.655425666016527,0.1481236660038121,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_003500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_003500_metadata.json
online_stsp,0.15,4000,702,318,2.981436959002167,21.636862625018694,0.008526833000360057,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_004000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_004000_metadata.json
online_stsp,0.15,4500,651,169,2.9498855829879176,24.58674820800661,0.00783433299511671,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_004500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_004500_metadata.json
online_stsp,0.15,5000,6177,552,2.675795749993995,27.262543958000606,0.15239429200300947,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_005000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_005000_metadata.json
online_stsp,0.15,5500,126,89,2.8665613750054035,30.12910533300601,0.00262079099775292,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_005500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_005500_metadata.json
online_stsp,0.15,6000,2073,339,2.6755733330210205,32.80467866602703,0.02711799999815412,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_006000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_006000_metadata.json
online_stsp,0.15,6500,72,63,2.8770452919998206,35.68172395802685,0.0011883330007549375,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_006500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_006500_metadata.json
online_stsp,0.15,7000,1214,374,3.056322124990402,38.73804608301725,0.015984375000698492,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_007000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_007000_metadata.json
online_stsp,0.15,7500,100,83,2.8192740000085905,41.55732008302584,0.0012642500223591924,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_007500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_15/online/online_snapshot_007500_metadata.json
