algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,38000,21,250.0,15.0,0.0,645,1.794229125000129,low
stbfm,38000,21,250.0,15.0,1.0,0,1.7638470420060912,high
stbfm,38000,21,250.0,15.0,0.5,0,1.7548349170028814,binary_1
stbfm,38000,21,250.0,15.0,0.25,0,1.7523065830027917,binary_2
stbfm,38000,21,250.0,15.0,0.125,0,1.7488345419988036,binary_3
stbfm,38000,21,250.0,15.0,0.0625,0,1.7528290000045672,binary_4
stbfm,38000,21,250.0,15.0,0.03125,2,1.7545297499964363,binary_5
stbfm,38000,21,250.0,15.0,0.015625,10,1.767869041999802,binary_6
stbfm,38000,21,250.0,15.0,0.0078125,49,1.762221375000081,binary_7
stbfm,38000,21,250.0,15.0,0.01171875,22,1.7818030829948839,binary_8
