algorithm,online_theta,event_count,pattern_count,significant_synapse_count,interval_seconds,cumulative_seconds,snapshot_extraction_seconds,patterns_path,metadata_path
online_stsp,0.1,500,4154,445,3.2748768750025192,3.2748768750025192,0.06398604100104421,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_000500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_000500_metadata.json
online_stsp,0.1,1000,2299,522,2.9962639580044197,6.271140833006939,0.034689332998823375,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_001000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_001000_metadata.json
online_stsp,0.1,1500,8101,658,3.3911417500057723,9.662282583012711,0.16808491699339356,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_001500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_001500_metadata.json
online_stsp,0.1,2000,230,122,2.5930914169875905,12.255374000000302,0.0038887909904588014,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_002000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_002000_metadata.json
online_stsp,0.1,2500,1800,482,3.0787211249989923,15.334095124999294,0.02148883300833404,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_002500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_002500_metadata.json
online_stsp,0.1,3000,557,190,2.5312245420063846,17.86531966700568,0.006841666006948799,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_003000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_003000_metadata.json
online_stsp,0.1,3500,20196,576,3.5426347500033444,21.407954417009023,0.47202941699652,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_003500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_003500_metadata.json
online_stsp,0.1,4000,1465,476,3.615175500002806,25.02312991701183,0.023217374997329898,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_004000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_004000_metadata.json
online_stsp,0.1,4500,1276,234,3.4012428329879185,28.424372749999748,0.016758167010266334,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_004500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_004500_metadata.json
online_stsp,0.1,5000,52525,881,3.840947208009311,32.26531995800906,1.1210191659920383,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_005000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_005000_metadata.json
online_stsp,0.1,5500,333,130,4.177644208990387,36.442964166999445,0.015349834007793106,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_005500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_20/theta_0_10/online/online_snapshot_005500_metadata.json
