algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,9000,759,250.0,15.0,0.0,237,0.4221797919999517,low
stbfm,9000,759,250.0,15.0,1.0,0,0.4684692499999983,high
stbfm,9000,759,250.0,15.0,0.5,0,0.42385391599998457,binary_1
stbfm,9000,759,250.0,15.0,0.25,0,0.4383914590000586,binary_2
stbfm,9000,759,250.0,15.0,0.125,0,0.4314142919999995,binary_3
stbfm,9000,759,250.0,15.0,0.0625,0,0.4121765830000186,binary_4
stbfm,9000,759,250.0,15.0,0.03125,3,0.4098060419999001,binary_5
stbfm,9000,759,250.0,15.0,0.015625,12,0.41407729200000176,binary_6
stbfm,9000,759,250.0,15.0,0.0078125,48,0.44509662500001923,binary_7
stbfm,9000,759,250.0,15.0,0.00390625,89,0.42584120899994105,binary_8
stbfm,9000,759,250.0,30.0,0.0,374,0.5056215829999928,low
stbfm,9000,759,250.0,30.0,1.0,0,0.49634500000001935,high
stbfm,9000,759,250.0,30.0,0.5,0,0.48786895899991123,binary_1
stbfm,9000,759,250.0,30.0,0.25,0,0.5193809590000456,binary_2
stbfm,9000,759,250.0,30.0,0.125,0,0.4970072919999211,binary_3
stbfm,9000,759,250.0,30.0,0.0625,0,0.4867995840000958,binary_4
stbfm,9000,759,250.0,30.0,0.03125,3,0.4868362500000103,binary_5
stbfm,9000,759,250.0,30.0,0.015625,27,0.5026517499999272,binary_6
stbfm,9000,759,250.0,30.0,0.0078125,75,0.5251950839999608,binary_7
stbfm,9000,759,250.0,30.0,0.00390625,125,0.4975664579999375,binary_8
stbfm,9000,759,250.0,60.0,0.0,946,0.6760753749999822,low
stbfm,9000,759,250.0,60.0,1.0,0,0.6847802920000277,high
stbfm,9000,759,250.0,60.0,0.5,0,0.6587625829999979,binary_1
stbfm,9000,759,250.0,60.0,0.25,0,0.6262683749999951,binary_2
stbfm,9000,759,250.0,60.0,0.125,0,0.6251414170000089,binary_3
stbfm,9000,759,250.0,60.0,0.0625,2,0.6253853749999507,binary_4
stbfm,9000,759,250.0,60.0,0.03125,11,0.6334402080000245,binary_5
stbfm,9000,759,250.0,60.0,0.015625,62,0.6532632079999985,binary_6
stbfm,9000,759,250.0,60.0,0.0078125,115,0.6710521670000844,binary_7
stbfm,9000,759,250.0,60.0,0.00390625,199,0.6444822920000206,binary_8
stbfm,9000,759,250.0,120.0,0.0,2529,0.9338287080000782,low
stbfm,9000,759,250.0,120.0,1.0,0,0.875796207999997,high
stbfm,9000,759,250.0,120.0,0.5,0,0.9087700420000147,binary_1
stbfm,9000,759,250.0,120.0,0.25,0,0.873502750000057,binary_2
stbfm,9000,759,250.0,120.0,0.125,0,0.8828209170000036,binary_3
stbfm,9000,759,250.0,120.0,0.0625,4,0.8794210420001036,binary_4
stbfm,9000,759,250.0,120.0,0.03125,38,0.8845162080000364,binary_5
stbfm,9000,759,250.0,120.0,0.015625,95,0.9238731250000001,binary_6
stbfm,9000,759,250.0,120.0,0.0078125,210,0.9116312500000276,binary_7
stbfm,9000,759,250.0,120.0,0.00390625,422,0.9167321659999743,binary_8
stbfm,9000,759,250.0,240.0,0.0,6978,1.4931835840000076,low
stbfm,9000,759,250.0,240.0,1.0,0,1.3489650409999285,high
stbfm,9000,759,250.0,240.0,0.5,0,1.2888604169999098,binary_1
stbfm,9000,759,250.0,240.0,0.25,0,1.298037249999993,binary_2
stbfm,9000,759,250.0,240.0,0.125,2,1.3320338329999686,binary_3
stbfm,9000,759,250.0,240.0,0.0625,21,1.3153762499999857,binary_4
stbfm,9000,759,250.0,240.0,0.03125,71,1.3365149580000661,binary_5
stbfm,9000,759,250.0,240.0,0.015625,213,1.3628855419999581,binary_6
stbfm,9000,759,250.0,240.0,0.0078125,520,1.4151692919999732,binary_7
stbfm,9000,759,250.0,240.0,0.00390625,1251,1.380838625000024,binary_8
stbfm,9000,759,500.0,15.0,0.0,914,0.4393522079999457,low
stbfm,9000,759,500.0,15.0,1.0,0,0.40745633300002737,high
stbfm,9000,759,500.0,15.0,0.5,0,0.4066472080000949,binary_1
stbfm,9000,759,500.0,15.0,0.25,0,0.4545459999999366,binary_2
stbfm,9000,759,500.0,15.0,0.125,0,0.4122509579999587,binary_3
stbfm,9000,759,500.0,15.0,0.0625,3,0.41326466600003187,binary_4
stbfm,9000,759,500.0,15.0,0.03125,11,0.4169905829999152,binary_5
stbfm,9000,759,500.0,15.0,0.015625,55,0.4343183749999753,binary_6
stbfm,9000,759,500.0,15.0,0.0078125,123,0.4548723330001394,binary_7
stbfm,9000,759,500.0,15.0,0.00390625,208,0.4323644159999276,binary_8
stbfm,9000,759,500.0,30.0,0.0,3170,0.5534378340000785,low
stbfm,9000,759,500.0,30.0,1.0,0,0.48870687499993437,high
stbfm,9000,759,500.0,30.0,0.5,0,0.5217913330000101,binary_1
stbfm,9000,759,500.0,30.0,0.25,0,0.49124520800000937,binary_2
stbfm,9000,759,500.0,30.0,0.125,0,0.4924412499999562,binary_3
stbfm,9000,759,500.0,30.0,0.0625,7,0.48915020799995546,binary_4
stbfm,9000,759,500.0,30.0,0.03125,38,0.5062192089999371,binary_5
stbfm,9000,759,500.0,30.0,0.015625,103,0.5337101669999811,binary_6
stbfm,9000,759,500.0,30.0,0.0078125,235,0.5211555000000772,binary_7
stbfm,9000,759,500.0,30.0,0.00390625,513,0.533120874999895,binary_8
stbfm,9000,759,500.0,60.0,0.0,11689,0.869945375000043,low
stbfm,9000,759,500.0,60.0,1.0,0,0.6238200000000234,high
stbfm,9000,759,500.0,60.0,0.5,0,0.6675394999999753,binary_1
stbfm,9000,759,500.0,60.0,0.25,0,0.6356080839998413,binary_2
stbfm,9000,759,500.0,60.0,0.125,5,0.6402409170000283,binary_3
stbfm,9000,759,500.0,60.0,0.0625,23,0.6441515829999389,binary_4
stbfm,9000,759,500.0,60.0,0.03125,96,0.7292512500000612,binary_5
stbfm,9000,759,500.0,60.0,0.015625,258,0.7141976660000182,binary_6
stbfm,9000,759,500.0,60.0,0.0078125,737,0.7109519999999065,binary_7
