algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,8000,310,250.0,15.0,0.0,231,0.36914037499991537,low
stbfm,8000,310,250.0,15.0,1.0,0,0.3863231249999899,high
stbfm,8000,310,250.0,15.0,0.5,0,0.36212875000001077,binary_1
stbfm,8000,310,250.0,15.0,0.25,0,0.35396670900001936,binary_2
stbfm,8000,310,250.0,15.0,0.125,0,0.4482210830000213,binary_3
stbfm,8000,310,250.0,15.0,0.0625,0,0.3614303750000545,binary_4
stbfm,8000,310,250.0,15.0,0.03125,3,0.4056279999999788,binary_5
stbfm,8000,310,250.0,15.0,0.015625,11,0.3563368750000109,binary_6
stbfm,8000,310,250.0,15.0,0.0078125,48,0.3718647079999755,binary_7
stbfm,8000,310,250.0,15.0,0.00390625,92,0.36656720899998163,binary_8
stbfm,8000,310,250.0,30.0,0.0,369,0.5207024159999492,low
stbfm,8000,310,250.0,30.0,1.0,0,0.43230995799990524,high
stbfm,8000,310,250.0,30.0,0.5,0,0.4827952919999916,binary_1
stbfm,8000,310,250.0,30.0,0.25,0,0.4419545839999728,binary_2
stbfm,8000,310,250.0,30.0,0.125,0,0.44879595800000516,binary_3
stbfm,8000,310,250.0,30.0,0.0625,1,0.43944891700004973,binary_4
stbfm,8000,310,250.0,30.0,0.03125,5,0.4188305829999308,binary_5
stbfm,8000,310,250.0,30.0,0.015625,27,0.4393188749999126,binary_6
stbfm,8000,310,250.0,30.0,0.0078125,77,0.43207566599994607,binary_7
stbfm,8000,310,250.0,30.0,0.00390625,125,0.46493741699998736,binary_8
stbfm,8000,310,250.0,60.0,0.0,923,0.5574137910000445,low
stbfm,8000,310,250.0,60.0,1.0,0,0.5841431250000824,high
stbfm,8000,310,250.0,60.0,0.5,0,0.718296832999954,binary_1
stbfm,8000,310,250.0,60.0,0.25,0,0.6063225409999404,binary_2
stbfm,8000,310,250.0,60.0,0.125,0,0.559022165999977,binary_3
stbfm,8000,310,250.0,60.0,0.0625,2,0.5539819589999979,binary_4
stbfm,8000,310,250.0,60.0,0.03125,13,0.5603027090000978,binary_5
stbfm,8000,310,250.0,60.0,0.015625,63,0.7392563749999681,binary_6
stbfm,8000,310,250.0,60.0,0.0078125,120,0.5803630000000339,binary_7
stbfm,8000,310,250.0,60.0,0.00390625,199,0.5641610830000445,binary_8
stbfm,8000,310,250.0,120.0,0.0,2491,1.0439277499999662,low
stbfm,8000,310,250.0,120.0,1.0,0,1.0055662080000047,high
stbfm,8000,310,250.0,120.0,0.5,0,0.8963620829999854,binary_1
stbfm,8000,310,250.0,120.0,0.25,0,0.7722931250000329,binary_2
stbfm,8000,310,250.0,120.0,0.125,1,0.7809489999999641,binary_3
stbfm,8000,310,250.0,120.0,0.0625,6,0.7777916659999846,binary_4
stbfm,8000,310,250.0,120.0,0.03125,40,0.7933064999999715,binary_5
stbfm,8000,310,250.0,120.0,0.015625,93,0.808170667000013,binary_6
stbfm,8000,310,250.0,120.0,0.0078125,223,0.8167724999999564,binary_7
stbfm,8000,310,250.0,120.0,0.00390625,422,0.8526349159999427,binary_8
stbfm,8000,310,250.0,240.0,0.0,6766,1.8206849160000047,low
stbfm,8000,310,250.0,240.0,1.0,0,1.1699930000000904,high
stbfm,8000,310,250.0,240.0,0.5,0,1.1548694169999862,binary_1
stbfm,8000,310,250.0,240.0,0.25,0,1.2617531659999486,binary_2
stbfm,8000,310,250.0,240.0,0.125,3,1.1760163330000069,binary_3
stbfm,8000,310,250.0,240.0,0.0625,22,1.2235582079999858,binary_4
stbfm,8000,310,250.0,240.0,0.03125,74,1.206883916000038,binary_5
stbfm,8000,310,250.0,240.0,0.015625,222,1.29735012499998,binary_6
stbfm,8000,310,250.0,240.0,0.0078125,542,1.1828151660000685,binary_7
stbfm,8000,310,250.0,240.0,0.01171875,314,1.1765308749999122,binary_8
