algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,7500,3301,250.0,15.0,0.0,226,0.41311829099993247,low
stbfm,7500,3301,250.0,15.0,1.0,0,0.33389470800000254,high
stbfm,7500,3301,250.0,15.0,0.5,0,0.33192108299999745,binary_1
stbfm,7500,3301,250.0,15.0,0.25,0,0.35275716599994666,binary_2
stbfm,7500,3301,250.0,15.0,0.125,0,0.3738415420000365,binary_3
stbfm,7500,3301,250.0,15.0,0.0625,0,0.37968095799999446,binary_4
stbfm,7500,3301,250.0,15.0,0.03125,4,0.34467066699994575,binary_5
stbfm,7500,3301,250.0,15.0,0.015625,14,0.3343411669999341,binary_6
stbfm,7500,3301,250.0,15.0,0.0078125,52,0.33369937500003743,binary_7
stbfm,7500,3301,250.0,15.0,0.00390625,100,0.37593233299992335,binary_8
stbfm,7500,3301,250.0,30.0,0.0,359,0.43108362500004205,low
stbfm,7500,3301,250.0,30.0,1.0,0,0.39459629099997073,high
stbfm,7500,3301,250.0,30.0,0.5,0,0.4215552079999725,binary_1
stbfm,7500,3301,250.0,30.0,0.25,0,0.39478879199998573,binary_2
stbfm,7500,3301,250.0,30.0,0.125,0,0.4219030419999399,binary_3
stbfm,7500,3301,250.0,30.0,0.0625,1,0.420291417000044,binary_4
stbfm,7500,3301,250.0,30.0,0.03125,5,0.39888795799993204,binary_5
stbfm,7500,3301,250.0,30.0,0.015625,29,0.3972102499999437,binary_6
stbfm,7500,3301,250.0,30.0,0.0078125,83,0.43231820800008336,binary_7
stbfm,7500,3301,250.0,30.0,0.00390625,134,0.43115495799997916,binary_8
stbfm,7500,3301,250.0,60.0,0.0,896,0.5302403330000516,low
stbfm,7500,3301,250.0,60.0,1.0,0,0.5361396250000325,high
stbfm,7500,3301,250.0,60.0,0.5,0,0.5143158750000794,binary_1
stbfm,7500,3301,250.0,60.0,0.25,0,0.5374176249999891,binary_2
stbfm,7500,3301,250.0,60.0,0.125,0,0.5059671249999838,binary_3
stbfm,7500,3301,250.0,60.0,0.0625,2,0.5168447500000184,binary_4
stbfm,7500,3301,250.0,60.0,0.03125,17,0.5248782080000183,binary_5
stbfm,7500,3301,250.0,60.0,0.015625,67,0.5393012920000047,binary_6
stbfm,7500,3301,250.0,60.0,0.0078125,121,0.5250540829999863,binary_7
stbfm,7500,3301,250.0,60.0,0.00390625,228,0.6421036660000254,binary_8
stbfm,7500,3301,250.0,120.0,0.0,2437,0.7696156670000391,low
stbfm,7500,3301,250.0,120.0,1.0,0,0.7013837499999909,high
stbfm,7500,3301,250.0,120.0,0.5,0,0.7253639580000026,binary_1
stbfm,7500,3301,250.0,120.0,0.25,0,0.7109054580000702,binary_2
stbfm,7500,3301,250.0,120.0,0.125,1,0.704033083000013,binary_3
stbfm,7500,3301,250.0,120.0,0.0625,7,0.7137741669999969,binary_4
stbfm,7500,3301,250.0,120.0,0.03125,42,0.7162957909999932,binary_5
stbfm,7500,3301,250.0,120.0,0.015625,99,0.7289952909999329,binary_6
stbfm,7500,3301,250.0,120.0,0.0078125,244,0.8222210000000132,binary_7
stbfm,7500,3301,250.0,120.0,0.00390625,529,0.7531186249999564,binary_8
stbfm,7500,3301,250.0,240.0,0.0,6620,1.4548829579999847,low
stbfm,7500,3301,250.0,240.0,1.0,0,1.4770327500000349,high
stbfm,7500,3301,250.0,240.0,0.5,0,1.1789515829999573,binary_1
stbfm,7500,3301,250.0,240.0,0.25,0,1.0574243749999823,binary_2
stbfm,7500,3301,250.0,240.0,0.125,3,1.0327146250000396,binary_3
stbfm,7500,3301,250.0,240.0,0.0625,26,1.0526838750000707,binary_4
stbfm,7500,3301,250.0,240.0,0.03125,77,1.0570467500000404,binary_5
stbfm,7500,3301,250.0,240.0,0.015625,232,1.2862467080000215,binary_6
stbfm,7500,3301,250.0,240.0,0.0078125,600,1.5106355419999318,binary_7
stbfm,7500,3301,250.0,240.0,0.00390625,1476,1.1819096670000135,binary_8
stbfm,7500,3301,500.0,15.0,0.0,887,0.35579954199999975,low
stbfm,7500,3301,500.0,15.0,1.0,0,0.3323538340000596,high
stbfm,7500,3301,500.0,15.0,0.5,0,0.33317124999996395,binary_1
stbfm,7500,3301,500.0,15.0,0.25,0,0.33490433300005407,binary_2
stbfm,7500,3301,500.0,15.0,0.125,0,0.3567872079999006,binary_3
stbfm,7500,3301,500.0,15.0,0.0625,3,0.33348804199999904,binary_4
stbfm,7500,3301,500.0,15.0,0.03125,14,0.3378986669999904,binary_5
stbfm,7500,3301,500.0,15.0,0.015625,59,0.33832229100005407,binary_6
stbfm,7500,3301,500.0,15.0,0.0078125,127,0.34283670800004984,binary_7
stbfm,7500,3301,500.0,15.0,0.00390625,228,0.352343082999937,binary_8
stbfm,7500,3301,500.0,30.0,0.0,3135,0.4699198749999596,low
stbfm,7500,3301,500.0,30.0,1.0,0,0.4034772500000372,high
stbfm,7500,3301,500.0,30.0,0.5,0,0.39653408399999535,binary_1
stbfm,7500,3301,500.0,30.0,0.25,0,0.39370545799999945,binary_2
stbfm,7500,3301,500.0,30.0,0.125,1,0.4155833749999829,binary_3
stbfm,7500,3301,500.0,30.0,0.0625,8,0.3958884170000374,binary_4
stbfm,7500,3301,500.0,30.0,0.03125,38,0.4070654999999306,binary_5
stbfm,7500,3301,500.0,30.0,0.015625,108,0.40807987499999854,binary_6
stbfm,7500,3301,500.0,30.0,0.0078125,256,0.4349287090000189,binary_7
stbfm,7500,3301,500.0,30.0,0.00390625,614,0.5274008750000121,binary_8
