algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,14000,1127,250.0,15.0,0.0,393,0.720502457999828,low
stbfm,14000,1127,250.0,15.0,1.0,0,0.6919716670004163,high
stbfm,14000,1127,250.0,15.0,0.5,0,0.7746107919997485,binary_1
stbfm,14000,1127,250.0,15.0,0.25,0,0.6883601250001448,binary_2
stbfm,14000,1127,250.0,15.0,0.125,0,0.6631399170000805,binary_3
stbfm,14000,1127,250.0,15.0,0.0625,0,0.6602350840003055,binary_4
stbfm,14000,1127,250.0,15.0,0.03125,3,0.694294040999921,binary_5
stbfm,14000,1127,250.0,15.0,0.015625,13,0.6683173749997877,binary_6
stbfm,14000,1127,250.0,15.0,0.0078125,47,0.6868672919999881,binary_7
stbfm,14000,1127,250.0,15.0,0.00390625,104,0.7855083330000525,binary_8
stbfm,14000,1127,250.0,30.0,0.0,569,0.8744508340000721,low
stbfm,14000,1127,250.0,30.0,1.0,0,0.9578488750003089,high
stbfm,14000,1127,250.0,30.0,0.5,0,0.8184771249998448,binary_1
stbfm,14000,1127,250.0,30.0,0.25,0,0.9505875419999938,binary_2
stbfm,14000,1127,250.0,30.0,0.125,0,0.9839602080000986,binary_3
stbfm,14000,1127,250.0,30.0,0.0625,0,0.8665636250002535,binary_4
stbfm,14000,1127,250.0,30.0,0.03125,4,0.8315503329999956,binary_5
stbfm,14000,1127,250.0,30.0,0.015625,30,0.8075947079996695,binary_6
stbfm,14000,1127,250.0,30.0,0.0078125,77,0.8620739170000888,binary_7
stbfm,14000,1127,250.0,30.0,0.00390625,135,0.8309607920000417,binary_8
stbfm,14000,1127,250.0,60.0,0.0,1305,1.0682244589997936,low
stbfm,14000,1127,250.0,60.0,1.0,0,1.0086823330002517,high
stbfm,14000,1127,250.0,60.0,0.5,0,1.0643351250000705,binary_1
stbfm,14000,1127,250.0,60.0,0.25,0,1.3431472920001397,binary_2
stbfm,14000,1127,250.0,60.0,0.125,0,1.1079239589998906,binary_3
stbfm,14000,1127,250.0,60.0,0.0625,3,1.0730611670001053,binary_4
stbfm,14000,1127,250.0,60.0,0.03125,11,1.0711529999998675,binary_5
stbfm,14000,1127,250.0,60.0,0.015625,61,1.0282370410000112,binary_6
stbfm,14000,1127,250.0,60.0,0.0078125,120,1.0588545840000734,binary_7
stbfm,14000,1127,250.0,60.0,0.00390625,215,1.0932173749997673,binary_8
stbfm,14000,1127,250.0,120.0,0.0,3553,1.5693587499999921,low
stbfm,14000,1127,250.0,120.0,1.0,0,1.5888323330000276,high
stbfm,14000,1127,250.0,120.0,0.5,0,1.5095007089998944,binary_1
stbfm,14000,1127,250.0,120.0,0.25,0,1.583481292000215,binary_2
stbfm,14000,1127,250.0,120.0,0.125,1,1.5125672919998578,binary_3
stbfm,14000,1127,250.0,120.0,0.0625,6,1.4783215839997865,binary_4
stbfm,14000,1127,250.0,120.0,0.03125,34,1.45648462500003,binary_5
stbfm,14000,1127,250.0,120.0,0.015625,100,1.4758090830000583,binary_6
stbfm,14000,1127,250.0,120.0,0.0078125,225,1.5410179999998945,binary_7
stbfm,14000,1127,250.0,120.0,0.00390625,439,1.526268582999819,binary_8
stbfm,14000,1127,250.0,240.0,0.0,9669,2.522551167000074,low
stbfm,14000,1127,250.0,240.0,1.0,0,2.069509625000137,high
stbfm,14000,1127,250.0,240.0,0.5,0,2.1803162910000538,binary_1
stbfm,14000,1127,250.0,240.0,0.25,0,2.2099669170002016,binary_2
stbfm,14000,1127,250.0,240.0,0.125,4,2.1406599999995706,binary_3
stbfm,14000,1127,250.0,240.0,0.0625,24,2.150231916999928,binary_4
stbfm,14000,1127,250.0,240.0,0.03125,77,2.1347539170001255,binary_5
stbfm,14000,1127,250.0,240.0,0.015625,208,2.1091552500001853,binary_6
stbfm,14000,1127,250.0,240.0,0.0078125,478,2.214997999999923,binary_7
stbfm,14000,1127,250.0,240.0,0.00390625,1336,2.196781125000143,binary_8
stbfm,14000,1127,500.0,15.0,0.0,1387,0.6772320000000036,low
stbfm,14000,1127,500.0,15.0,1.0,0,0.6729823330001636,high
stbfm,14000,1127,500.0,15.0,0.5,0,0.6600382920000811,binary_1
stbfm,14000,1127,500.0,15.0,0.25,0,0.64887145900002,binary_2
stbfm,14000,1127,500.0,15.0,0.125,0,0.64926266700013,binary_3
stbfm,14000,1127,500.0,15.0,0.0625,3,0.6261815409998235,binary_4
stbfm,14000,1127,500.0,15.0,0.03125,9,0.6299285840000266,binary_5
stbfm,14000,1127,500.0,15.0,0.015625,52,0.6588355000003503,binary_6
stbfm,14000,1127,500.0,15.0,0.0078125,121,0.6437870419999854,binary_7
stbfm,14000,1127,500.0,15.0,0.00390625,214,0.6551899999999478,binary_8
stbfm,14000,1127,500.0,30.0,0.0,4472,0.8720067079998444,low
stbfm,14000,1127,500.0,30.0,1.0,0,0.7636015000002772,high
stbfm,14000,1127,500.0,30.0,0.5,0,0.7718923749998794,binary_1
stbfm,14000,1127,500.0,30.0,0.25,0,0.7460719999999128,binary_2
stbfm,14000,1127,500.0,30.0,0.125,0,0.7441528339995784,binary_3
stbfm,14000,1127,500.0,30.0,0.0625,7,0.7562629589997414,binary_4
stbfm,14000,1127,500.0,30.0,0.03125,36,0.7757831250000891,binary_5
stbfm,14000,1127,500.0,30.0,0.015625,112,1.083995916999811,binary_6
stbfm,14000,1127,500.0,30.0,0.0078125,228,0.8812242920002973,binary_7
stbfm,14000,1127,500.0,30.0,0.00390625,521,0.986478457999965,binary_8
stbfm,14000,1127,500.0,60.0,0.0,16018,1.326678124999944,low
stbfm,14000,1127,500.0,60.0,1.0,0,1.0046226670001488,high
stbfm,14000,1127,500.0,60.0,0.5,0,0.986192082999878,binary_1
stbfm,14000,1127,500.0,60.0,0.25,0,0.9746303339998121,binary_2
stbfm,14000,1127,500.0,60.0,0.125,5,0.991315250000298,binary_3
stbfm,14000,1127,500.0,60.0,0.0625,24,0.9841787089999343,binary_4
stbfm,14000,1127,500.0,60.0,0.03125,102,1.0115466659999583,binary_5
stbfm,14000,1127,500.0,60.0,0.015625,286,1.0840086669995799,binary_6
stbfm,14000,1127,500.0,60.0,0.0078125,735,1.0826030840003114,binary_7
stbfm,14000,1127,500.0,60.0,0.00390625,2074,1.1242802499996287,binary_8
stbfm,14000,1127,500.0,120.0,0.0,45430,2.500238625000293,low
stbfm,14000,1127,500.0,120.0,1.0,0,1.3558132499997555,high
stbfm,14000,1127,500.0,120.0,0.5,0,1.359309250000024,binary_1
stbfm,14000,1127,500.0,120.0,0.25,1,1.3553855000000112,binary_2
stbfm,14000,1127,500.0,120.0,0.125,12,1.3859350830002768,binary_3
stbfm,14000,1127,500.0,120.0,0.0625,83,1.5132191249999778,binary_4
stbfm,14000,1127,500.0,120.0,0.03125,301,1.551778541999738,binary_5
stbfm,14000,1127,500.0,120.0,0.015625,954,1.8400452500000029,binary_6
stbfm,14000,1127,500.0,120.0,0.0078125,3094,1.8798072919998958,binary_7
stbfm,14000,1127,500.0,120.0,0.01171875,1561,1.712282542000139,binary_8
stbfm,14000,1127,500.0,240.0,0.0,110301,5.470208666999952,low
stbfm,14000,1127,500.0,240.0,1.0,0,2.141364749999866,high
stbfm,14000,1127,500.0,240.0,0.5,0,2.164035958000113,binary_1
stbfm,14000,1127,500.0,240.0,0.25,4,2.072008958999959,binary_2
stbfm,14000,1127,500.0,240.0,0.125,45,2.454964208000092,binary_3
stbfm,14000,1127,500.0,240.0,0.0625,281,2.4238297500000954,binary_4
