algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,6000,586,250.0,15.0,0.0,201,0.2710886250000044,low
stbfm,6000,586,250.0,15.0,1.0,0,0.26617337499999394,high
stbfm,6000,586,250.0,15.0,0.5,0,0.26445483300000205,binary_1
stbfm,6000,586,250.0,15.0,0.25,0,0.2861732499999903,binary_2
stbfm,6000,586,250.0,15.0,0.125,0,0.2635319579999873,binary_3
stbfm,6000,586,250.0,15.0,0.0625,0,0.2629913750000128,binary_4
stbfm,6000,586,250.0,15.0,0.03125,4,0.2629749579999725,binary_5
stbfm,6000,586,250.0,15.0,0.015625,16,0.26343037499998445,binary_6
stbfm,6000,586,250.0,15.0,0.0078125,48,0.2655422079999994,binary_7
stbfm,6000,586,250.0,15.0,0.00390625,110,0.2666327499999852,binary_8
stbfm,6000,586,250.0,30.0,0.0,303,0.3183047499999816,low
stbfm,6000,586,250.0,30.0,1.0,0,0.3304008329999988,high
stbfm,6000,586,250.0,30.0,0.5,0,0.31022787499995275,binary_1
stbfm,6000,586,250.0,30.0,0.25,0,0.3107894590000342,binary_2
stbfm,6000,586,250.0,30.0,0.125,0,0.31411841699997467,binary_3
stbfm,6000,586,250.0,30.0,0.0625,1,0.3179942090000054,binary_4
stbfm,6000,586,250.0,30.0,0.03125,6,0.3113277079999648,binary_5
stbfm,6000,586,250.0,30.0,0.015625,26,0.3116918329999976,binary_6
stbfm,6000,586,250.0,30.0,0.0078125,76,0.3326312079999525,binary_7
stbfm,6000,586,250.0,30.0,0.00390625,148,0.3176473339999575,binary_8
stbfm,6000,586,250.0,60.0,0.0,690,0.4122230419999937,low
stbfm,6000,586,250.0,60.0,1.0,0,0.39712487500003135,high
stbfm,6000,586,250.0,60.0,0.5,0,0.3953957090000131,binary_1
stbfm,6000,586,250.0,60.0,0.25,0,0.40296904199999517,binary_2
stbfm,6000,586,250.0,60.0,0.125,0,0.3962682089999703,binary_3
stbfm,6000,586,250.0,60.0,0.0625,2,0.3958652910000069,binary_4
stbfm,6000,586,250.0,60.0,0.03125,13,0.4149141249999957,binary_5
stbfm,6000,586,250.0,60.0,0.015625,63,0.40025970900001084,binary_6
stbfm,6000,586,250.0,60.0,0.0078125,122,0.40419095800001514,binary_7
stbfm,6000,586,250.0,60.0,0.00390625,284,0.4069848330000241,binary_8
stbfm,6000,586,250.0,120.0,0.0,1928,0.5901171250000061,low
stbfm,6000,586,250.0,120.0,1.0,0,0.5477025840000351,high
stbfm,6000,586,250.0,120.0,0.5,0,0.5688117500000089,binary_1
stbfm,6000,586,250.0,120.0,0.25,0,0.546761709000009,binary_2
stbfm,6000,586,250.0,120.0,0.125,1,0.5474058750000381,binary_3
stbfm,6000,586,250.0,120.0,0.0625,6,0.5512606249999976,binary_4
stbfm,6000,586,250.0,120.0,0.03125,41,0.556351124999992,binary_5
stbfm,6000,586,250.0,120.0,0.015625,91,0.5588611670000319,binary_6
stbfm,6000,586,250.0,120.0,0.0078125,228,0.5658134579999796,binary_7
stbfm,6000,586,250.0,120.0,0.00390625,688,0.593396083000016,binary_8
stbfm,6000,586,250.0,240.0,0.0,4848,0.8947493750000035,low
stbfm,6000,586,250.0,240.0,1.0,0,0.7970668749999845,high
stbfm,6000,586,250.0,240.0,0.5,0,0.8016252919999829,binary_1
stbfm,6000,586,250.0,240.0,0.25,0,0.7969522500000039,binary_2
stbfm,6000,586,250.0,240.0,0.125,2,0.8265651670000125,binary_3
stbfm,6000,586,250.0,240.0,0.0625,21,0.8042550829999868,binary_4
stbfm,6000,586,250.0,240.0,0.03125,70,0.8433894590000364,binary_5
stbfm,6000,586,250.0,240.0,0.015625,194,0.8362212499999941,binary_6
stbfm,6000,586,250.0,240.0,0.0078125,580,0.8478939999999966,binary_7
