algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,9500,29244,250.0,15.0,0.0,241,0.43243058400003065,low
stbfm,9500,29244,250.0,15.0,1.0,0,0.4223488749998978,high
stbfm,9500,29244,250.0,15.0,0.5,0,0.42752116600013323,binary_1
stbfm,9500,29244,250.0,15.0,0.25,0,0.42169408300014766,binary_2
stbfm,9500,29244,250.0,15.0,0.125,0,0.44483358299999054,binary_3
stbfm,9500,29244,250.0,15.0,0.0625,0,0.4467312919998676,binary_4
stbfm,9500,29244,250.0,15.0,0.03125,3,0.4228339999999662,binary_5
stbfm,9500,29244,250.0,15.0,0.015625,12,0.4250595419998717,binary_6
stbfm,9500,29244,250.0,15.0,0.0078125,49,0.4248778340001991,binary_7
stbfm,9500,29244,250.0,15.0,0.00390625,95,0.4463458329998957,binary_8
stbfm,9500,29244,250.0,30.0,0.0,378,0.5338047909999659,low
stbfm,9500,29244,250.0,30.0,1.0,0,0.5000594160001128,high
stbfm,9500,29244,250.0,30.0,0.5,0,0.4991336250000131,binary_1
stbfm,9500,29244,250.0,30.0,0.25,0,0.49801974999991216,binary_2
stbfm,9500,29244,250.0,30.0,0.125,0,0.49687391599991315,binary_3
stbfm,9500,29244,250.0,30.0,0.0625,0,0.5202834169999733,binary_4
stbfm,9500,29244,250.0,30.0,0.03125,3,0.49820937499998763,binary_5
stbfm,9500,29244,250.0,30.0,0.015625,28,0.49893887500002165,binary_6
stbfm,9500,29244,250.0,30.0,0.0078125,74,0.506414124999992,binary_7
stbfm,9500,29244,250.0,30.0,0.00390625,128,0.5057560000000194,binary_8
stbfm,9500,29244,250.0,60.0,0.0,957,0.681673667000041,low
stbfm,9500,29244,250.0,60.0,1.0,0,0.6412844580002002,high
stbfm,9500,29244,250.0,60.0,0.5,0,0.6390450000001238,binary_1
stbfm,9500,29244,250.0,60.0,0.25,0,0.6431524590000208,binary_2
stbfm,9500,29244,250.0,60.0,0.125,0,0.6586507920001168,binary_3
stbfm,9500,29244,250.0,60.0,0.0625,2,0.6382540419999714,binary_4
stbfm,9500,29244,250.0,60.0,0.03125,11,0.6423700000000281,binary_5
stbfm,9500,29244,250.0,60.0,0.015625,61,0.6462968330001786,binary_6
stbfm,9500,29244,250.0,60.0,0.0078125,112,0.6523873329999788,binary_7
stbfm,9500,29244,250.0,60.0,0.00390625,208,0.6750348749999375,binary_8
stbfm,9500,29244,250.0,120.0,0.0,2548,0.9567993329999354,low
stbfm,9500,29244,250.0,120.0,1.0,0,0.888509417000023,high
stbfm,9500,29244,250.0,120.0,0.5,0,0.8902954590000718,binary_1
stbfm,9500,29244,250.0,120.0,0.25,0,0.9183467500001825,binary_2
stbfm,9500,29244,250.0,120.0,0.125,0,0.8915734579998116,binary_3
stbfm,9500,29244,250.0,120.0,0.0625,5,0.8933071670001027,binary_4
stbfm,9500,29244,250.0,120.0,0.03125,40,0.9026174579998951,binary_5
stbfm,9500,29244,250.0,120.0,0.015625,92,0.9109340840000186,binary_6
stbfm,9500,29244,250.0,120.0,0.0078125,200,0.936333083000136,binary_7
stbfm,9500,29244,250.0,120.0,0.00390625,436,0.9252586249999695,binary_8
stbfm,9500,29244,250.0,240.0,0.0,7015,1.4928544169999896,low
stbfm,9500,29244,250.0,240.0,1.0,0,1.3166995839999345,high
stbfm,9500,29244,250.0,240.0,0.5,0,1.3226532080000197,binary_1
stbfm,9500,29244,250.0,240.0,0.25,0,1.317390875000001,binary_2
stbfm,9500,29244,250.0,240.0,0.125,2,1.3261308749999898,binary_3
stbfm,9500,29244,250.0,240.0,0.0625,20,1.3575563750000583,binary_4
stbfm,9500,29244,250.0,240.0,0.03125,71,1.3497825419999572,binary_5
stbfm,9500,29244,250.0,240.0,0.015625,196,1.3811470830000872,binary_6
stbfm,9500,29244,250.0,240.0,0.0078125,467,1.3879018749998977,binary_7
stbfm,9500,29244,250.0,240.0,0.00390625,1268,1.4144356659999175,binary_8
stbfm,9500,29244,500.0,15.0,0.0,930,0.46912987499990777,low
stbfm,9500,29244,500.0,15.0,1.0,0,0.4214207500001521,high
stbfm,9500,29244,500.0,15.0,0.5,0,0.4197494169998208,binary_1
stbfm,9500,29244,500.0,15.0,0.25,0,0.4213025410001592,binary_2
stbfm,9500,29244,500.0,15.0,0.125,0,0.4501927080000314,binary_3
stbfm,9500,29244,500.0,15.0,0.0625,3,0.42234241699998165,binary_4
stbfm,9500,29244,500.0,15.0,0.03125,10,0.4248645840000336,binary_5
stbfm,9500,29244,500.0,15.0,0.015625,49,0.4258568750001359,binary_6
stbfm,9500,29244,500.0,15.0,0.0078125,121,0.43608449999987897,binary_7
stbfm,9500,29244,500.0,15.0,0.00390625,210,0.4573087090000172,binary_8
stbfm,9500,29244,500.0,30.0,0.0,3217,0.5589254999999866,low
stbfm,9500,29244,500.0,30.0,1.0,0,0.5010139579999304,high
stbfm,9500,29244,500.0,30.0,0.5,0,0.5236491250000199,binary_1
stbfm,9500,29244,500.0,30.0,0.25,0,0.4968348339998556,binary_2
stbfm,9500,29244,500.0,30.0,0.125,0,0.4975259999998798,binary_3
stbfm,9500,29244,500.0,30.0,0.0625,7,0.49895491699999184,binary_4
stbfm,9500,29244,500.0,30.0,0.03125,35,0.5052456670000538,binary_5
stbfm,9500,29244,500.0,30.0,0.015625,99,0.5379044999999678,binary_6
stbfm,9500,29244,500.0,30.0,0.0078125,228,0.521234166999875,binary_7
stbfm,9500,29244,500.0,30.0,0.00390625,526,0.5313891250000324,binary_8
stbfm,9500,29244,500.0,60.0,0.0,11783,0.8684925830000338,low
stbfm,9500,29244,500.0,60.0,1.0,0,0.6374759999998787,high
stbfm,9500,29244,500.0,60.0,0.5,0,0.6695475000001352,binary_1
stbfm,9500,29244,500.0,60.0,0.25,0,0.640875208000125,binary_2
stbfm,9500,29244,500.0,60.0,0.125,5,0.6394781249998687,binary_3
stbfm,9500,29244,500.0,60.0,0.0625,23,0.6507886249999046,binary_4
stbfm,9500,29244,500.0,60.0,0.03125,95,0.6712896250000995,binary_5
stbfm,9500,29244,500.0,60.0,0.015625,242,0.7130624169999464,binary_6
stbfm,9500,29244,500.0,60.0,0.0078125,691,0.7123102499999732,binary_7
stbfm,9500,29244,500.0,60.0,0.00390625,2020,0.7468394999998509,binary_8
stbfm,9500,29244,500.0,120.0,0.0,32101,1.590300083999864,low
stbfm,9500,29244,500.0,120.0,1.0,0,0.8896338340000511,high
stbfm,9500,29244,500.0,120.0,0.5,0,0.8924669160001031,binary_1
