algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,31000,7695,250.0,15.0,0.0,1309,1.8011406250298023,low
stbfm,31000,7695,250.0,15.0,1.0,0,1.7466417090035975,high
stbfm,31000,7695,250.0,15.0,0.5,0,1.7181963340262882,binary_1
stbfm,31000,7695,250.0,15.0,0.25,0,1.7401544169988483,binary_2
stbfm,31000,7695,250.0,15.0,0.125,0,1.7526839160127565,binary_3
stbfm,31000,7695,250.0,15.0,0.0625,0,1.7121359579614364,binary_4
stbfm,31000,7695,250.0,15.0,0.03125,5,1.7444479999830946,binary_5
stbfm,31000,7695,250.0,15.0,0.015625,34,1.759771750017535,binary_6
stbfm,31000,7695,250.0,15.0,0.0078125,103,1.7512920830049552,binary_7
stbfm,31000,7695,250.0,15.0,0.00390625,229,1.7799855000339448,binary_8
stbfm,31000,7695,250.0,30.0,0.0,2383,2.213334041996859,low
stbfm,31000,7695,250.0,30.0,1.0,0,2.107382707996294,high
stbfm,31000,7695,250.0,30.0,0.5,0,2.063797540962696,binary_1
stbfm,31000,7695,250.0,30.0,0.25,0,2.1036446670186706,binary_2
stbfm,31000,7695,250.0,30.0,0.125,0,2.082996541983448,binary_3
stbfm,31000,7695,250.0,30.0,0.0625,1,2.0863334580208175,binary_4
stbfm,31000,7695,250.0,30.0,0.03125,12,2.102400125004351,binary_5
stbfm,31000,7695,250.0,30.0,0.015625,60,2.1012542079552077,binary_6
stbfm,31000,7695,250.0,30.0,0.0078125,166,2.1339992920402437,binary_7
stbfm,31000,7695,250.0,30.0,0.00390625,330,2.1569777919794433,binary_8
stbfm,31000,7695,250.0,60.0,0.0,6110,2.9746760000125505,low
stbfm,31000,7695,250.0,60.0,1.0,0,2.7824050830095075,high
stbfm,31000,7695,250.0,60.0,0.5,0,2.7350845420151018,binary_1
stbfm,31000,7695,250.0,60.0,0.25,0,2.74705616600113,binary_2
stbfm,31000,7695,250.0,60.0,0.125,0,2.747074833023362,binary_3
stbfm,31000,7695,250.0,60.0,0.0625,7,2.7233143339981325,binary_4
stbfm,31000,7695,250.0,60.0,0.03125,29,2.7611617500078864,binary_5
stbfm,31000,7695,250.0,60.0,0.015625,105,2.7574857079889625,binary_6
stbfm,31000,7695,250.0,60.0,0.0078125,273,2.8280927499872632,binary_7
stbfm,31000,7695,250.0,60.0,0.00390625,557,2.863217333040666,binary_8
stbfm,31000,7695,250.0,120.0,0.0,20268,4.419820458046161,low
stbfm,31000,7695,250.0,120.0,1.0,0,3.9446009999956004,high
stbfm,31000,7695,250.0,120.0,0.5,0,3.8748319579754025,binary_1
stbfm,31000,7695,250.0,120.0,0.25,0,3.9047352090128697,binary_2
stbfm,31000,7695,250.0,120.0,0.125,2,3.879532083054073,binary_3
stbfm,31000,7695,250.0,120.0,0.0625,15,3.9132427499862388,binary_4
stbfm,31000,7695,250.0,120.0,0.03125,68,4.046417374978773,binary_5
stbfm,31000,7695,250.0,120.0,0.015625,212,4.042326833005063,binary_6
stbfm,31000,7695,250.0,120.0,0.0078125,481,4.114470958011225,binary_7
stbfm,31000,7695,250.0,120.0,0.00390625,1109,4.091759041999467,binary_8
stbfm,31000,7695,250.0,240.0,0.0,71460,7.527397750003729,low
stbfm,31000,7695,250.0,240.0,1.0,0,5.96711804199731,high
stbfm,31000,7695,250.0,240.0,0.5,0,5.870840125018731,binary_1
stbfm,31000,7695,250.0,240.0,0.25,0,5.917291584017221,binary_2
stbfm,31000,7695,250.0,240.0,0.125,8,5.885588666016702,binary_3
stbfm,31000,7695,250.0,240.0,0.0625,44,6.01567904202966,binary_4
stbfm,31000,7695,250.0,240.0,0.03125,160,6.08467741694767,binary_5
stbfm,31000,7695,250.0,240.0,0.015625,465,6.277048916963395,binary_6
stbfm,31000,7695,250.0,240.0,0.0078125,1262,6.350144999974873,binary_7
stbfm,31000,7695,250.0,240.0,0.00390625,3766,6.52334975003032,binary_8
stbfm,31000,7695,500.0,15.0,0.0,7358,1.9407731250394136,low
stbfm,31000,7695,500.0,15.0,1.0,0,1.7706451669801027,high
stbfm,31000,7695,500.0,15.0,0.5,0,1.7579003340215422,binary_1
stbfm,31000,7695,500.0,15.0,0.25,0,1.728715708013624,binary_2
stbfm,31000,7695,500.0,15.0,0.125,0,1.7423239159979858,binary_3
stbfm,31000,7695,500.0,15.0,0.0625,6,1.7167506249970756,binary_4
stbfm,31000,7695,500.0,15.0,0.03125,27,1.7636705409968272,binary_5
stbfm,31000,7695,500.0,15.0,0.015625,102,1.7855503750033677,binary_6
stbfm,31000,7695,500.0,15.0,0.0078125,248,1.8079448329517618,binary_7
stbfm,31000,7695,500.0,15.0,0.00390625,495,1.8629637919948436,binary_8
