algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,45500,559,250.0,15.0,0.0,1750,2.712033042043913,low
stbfm,45500,559,250.0,15.0,1.0,0,2.538163750024978,high
stbfm,45500,559,250.0,15.0,0.5,0,2.6085168329882436,binary_1
stbfm,45500,559,250.0,15.0,0.25,0,2.6096978340065107,binary_2
stbfm,45500,559,250.0,15.0,0.125,0,2.592418209009338,binary_3
stbfm,45500,559,250.0,15.0,0.0625,0,2.5982466660207137,binary_4
stbfm,45500,559,250.0,15.0,0.03125,4,2.596947750018444,binary_5
stbfm,45500,559,250.0,15.0,0.015625,28,2.6307500840048306,binary_6
stbfm,45500,559,250.0,15.0,0.0078125,97,2.6635769159765914,binary_7
stbfm,45500,559,250.0,15.0,0.00390625,224,2.6889332499704324,binary_8
stbfm,45500,559,250.0,30.0,0.0,3160,3.355523666017689,low
stbfm,45500,559,250.0,30.0,1.0,0,3.0915543339797296,high
stbfm,45500,559,250.0,30.0,0.5,0,3.185931292013265,binary_1
stbfm,45500,559,250.0,30.0,0.25,0,3.139488540997263,binary_2
stbfm,45500,559,250.0,30.0,0.125,0,3.1215667910291813,binary_3
stbfm,45500,559,250.0,30.0,0.0625,1,3.1399286669911817,binary_4
stbfm,45500,559,250.0,30.0,0.03125,8,3.1593276250059716,binary_5
stbfm,45500,559,250.0,30.0,0.015625,55,3.1643804580089636,binary_6
stbfm,45500,559,250.0,30.0,0.0078125,156,3.2328447499894537,binary_7
stbfm,45500,559,250.0,30.0,0.00390625,316,3.2326581249944866,binary_8
stbfm,45500,559,250.0,60.0,0.0,7845,4.443544707959518,low
stbfm,45500,559,250.0,60.0,1.0,0,4.151558457990177,high
stbfm,45500,559,250.0,60.0,0.5,0,4.1034736660076305,binary_1
stbfm,45500,559,250.0,60.0,0.25,0,4.0972849579993635,binary_2
stbfm,45500,559,250.0,60.0,0.125,0,4.074714999995194,binary_3
stbfm,45500,559,250.0,60.0,0.0625,6,4.089029041992035,binary_4
stbfm,45500,559,250.0,60.0,0.03125,27,4.140142542019021,binary_5
stbfm,45500,559,250.0,60.0,0.015625,104,4.189919041993562,binary_6
stbfm,45500,559,250.0,60.0,0.0078125,257,4.240556332981214,binary_7
stbfm,45500,559,250.0,60.0,0.00390625,506,4.301329082984012,binary_8
