algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,22000,2014,250.0,15.0,0.0,1058,1.3768370840116404,low
stbfm,22000,2014,250.0,15.0,1.0,0,1.5973112079664133,high
stbfm,22000,2014,250.0,15.0,0.5,0,1.357391083962284,binary_1
stbfm,22000,2014,250.0,15.0,0.25,0,1.3279459999757819,binary_2
stbfm,22000,2014,250.0,15.0,0.125,0,1.2585443329880945,binary_3
stbfm,22000,2014,250.0,15.0,0.0625,0,1.2388806660310365,binary_4
stbfm,22000,2014,250.0,15.0,0.03125,6,1.2056920409668237,binary_5
stbfm,22000,2014,250.0,15.0,0.015625,31,1.3664863749872893,binary_6
stbfm,22000,2014,250.0,15.0,0.0078125,106,1.4847794590168633,binary_7
stbfm,22000,2014,250.0,15.0,0.00390625,229,1.6292921249987558,binary_8
stbfm,22000,2014,250.0,30.0,0.0,1812,2.130868249980267,low
stbfm,22000,2014,250.0,30.0,1.0,0,1.6864042499801144,high
stbfm,22000,2014,250.0,30.0,0.5,0,1.6857885420322418,binary_1
stbfm,22000,2014,250.0,30.0,0.25,0,1.5318129999795929,binary_2
stbfm,22000,2014,250.0,30.0,0.125,0,1.6238457919680513,binary_3
stbfm,22000,2014,250.0,30.0,0.0625,1,1.5941779999993742,binary_4
stbfm,22000,2014,250.0,30.0,0.03125,10,1.525415750045795,binary_5
stbfm,22000,2014,250.0,30.0,0.015625,64,1.6269739590352401,binary_6
stbfm,22000,2014,250.0,30.0,0.0078125,169,1.5766013329848647,binary_7
stbfm,22000,2014,250.0,30.0,0.00390625,356,1.5030659580370411,binary_8
