algorithm,online_theta,event_count,pattern_count,significant_synapse_count,interval_seconds,cumulative_seconds,snapshot_extraction_seconds,patterns_path,metadata_path
online_stsp,0.2,500,5,5,1.6686755839982652,1.6686755839982652,5.9334000980015844e-05,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_000500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_000500_metadata.json
online_stsp,0.2,1000,1534,202,1.526943457996822,3.195619041995087,0.019099541998002678,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_001000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_001000_metadata.json
online_stsp,0.2,1500,325,119,1.577233542004251,4.772852583999338,0.0035107919975416735,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_001500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_001500_metadata.json
online_stsp,0.2,2000,764,264,1.5159705830010353,6.288823167000373,0.006983166997088119,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_002000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_002000_metadata.json
online_stsp,0.2,2500,8,8,1.536010041992995,7.824833208993368,0.00020766700617969036,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_002500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_002500_metadata.json
online_stsp,0.2,3000,114,90,1.5822198330060928,9.407053041999461,0.0009819159968174063,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_003000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_003000_metadata.json
online_stsp,0.2,3500,136,115,1.6521122919948539,11.059165333994315,0.0010371249954914674,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_003500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_003500_metadata.json
online_stsp,0.2,4000,15,15,1.664176625003165,12.72334195899748,0.00014791599824093282,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_004000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_004000_metadata.json
online_stsp,0.2,4500,659,249,1.666100207999989,14.389442166997469,0.0446894999986398,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_004500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_004500_metadata.json
online_stsp,0.2,5000,150,102,1.5545954580011312,15.9440376249986,0.0015730419981991872,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_005000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_005000_metadata.json
online_stsp,0.2,5500,237,198,1.7449393339993549,17.688976958997955,0.002024207999056671,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_005500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_005500_metadata.json
online_stsp,0.2,6000,81,52,1.6528497079998488,19.341826666997804,0.0007637500020791776,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_006000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_006000_metadata.json
online_stsp,0.2,6500,81,60,1.6528182920010295,20.994644958998833,0.0007050839994917624,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_006500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_006500_metadata.json
online_stsp,0.2,7000,157,108,1.6225454999948852,22.61719045899372,0.0012785829967469908,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_007000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_007000_metadata.json
online_stsp,0.2,7500,1204,331,1.7972240410017548,24.414414499995473,0.012386374997731764,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_007500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_007500_metadata.json
online_stsp,0.2,8000,123,92,1.5399710839992622,25.954385583994735,0.0012456669937819242,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_008000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_008000_metadata.json
online_stsp,0.2,8500,228,156,1.929686125004082,27.884071708998817,0.001997125000343658,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_008500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_008500_metadata.json
online_stsp,0.2,9000,98,83,1.5263350409950363,29.410406749993854,0.0008058750026975758,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_009000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_009000_metadata.json
online_stsp,0.2,9500,2577,408,1.7681187920024968,31.17852554199635,0.029649374999280553,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_009500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_009500_metadata.json
online_stsp,0.2,10000,630,251,1.7356155419984134,32.914141083994764,0.006597458996111527,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_010000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_010000_metadata.json
online_stsp,0.2,10500,39,23,1.7681462910040864,34.68228737499885,0.0004909579947707243,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_010500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_20/online/online_snapshot_010500_metadata.json
