algorithm,online_theta,event_count,pattern_count,significant_synapse_count,interval_seconds,cumulative_seconds,snapshot_extraction_seconds,patterns_path,metadata_path
online_stsp,0.2,500,659,339,3.6182287500123493,3.6182287500123493,0.007003625039942563,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_000500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_000500_metadata.json
online_stsp,0.2,1000,4344,521,3.3690292090177536,6.987257959030103,0.06321266700979322,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_001000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_001000_metadata.json
online_stsp,0.2,1500,53,53,3.8265696250018664,10.81382758403197,0.0014616670086979866,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_001500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_001500_metadata.json
online_stsp,0.2,2000,496,248,3.3477020830032416,14.16152966703521,0.006069833994843066,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_002000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_002000_metadata.json
online_stsp,0.2,2500,1233,339,3.3825713749974966,17.544101042032707,0.015896082972176373,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_002500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_002500_metadata.json
online_stsp,0.2,3000,37,32,3.519952083006501,21.06405312503921,0.0006330000469461083,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_003000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_003000_metadata.json
online_stsp,0.2,3500,367,249,3.2616462919977494,24.325699417036958,0.0036470419727265835,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_003500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_003500_metadata.json
online_stsp,0.2,4000,949,415,3.734645291988272,28.06034470902523,0.011909875029232353,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_004000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_004000_metadata.json
online_stsp,0.2,4500,2817,424,3.8396789580001496,31.90002366702538,0.04144854098558426,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_004500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_004500_metadata.json
online_stsp,0.2,5000,20,20,3.7821070419740863,35.682130708999466,0.0007151250028982759,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_005000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_005000_metadata.json
online_stsp,0.2,5500,361,242,3.530875583004672,39.21300629200414,0.0034593340242281556,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_005500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_005500_metadata.json
online_stsp,0.2,6000,80,74,3.6546518750255927,42.86765816702973,0.0007814170094206929,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_006000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_006000_metadata.json
online_stsp,0.2,6500,477,186,3.4535625419812277,46.32122070901096,0.00602758297463879,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_006500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_006500_metadata.json
online_stsp,0.2,7000,118,89,3.8966872500022873,50.217907959013246,0.00125495798420161,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_007000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_007000_metadata.json
online_stsp,0.2,7500,173,106,3.8160204999730922,54.03392845898634,0.001773208030499518,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_007500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_007500_metadata.json
online_stsp,0.2,8000,818,396,3.7950110000092536,57.82893945899559,0.008755083021242172,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_008000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_008000_metadata.json
online_stsp,0.2,8500,1561,466,3.4387232080334798,61.26766266702907,0.021971916954498738,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_008500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_008500_metadata.json
online_stsp,0.2,9000,1390,374,3.7967584999860264,65.0644211670151,0.01893929101061076,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_009000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_009000_metadata.json
online_stsp,0.2,9500,110,110,4.091493166983128,69.15591433399823,0.0012515829876065254,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_009500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_009500_metadata.json
online_stsp,0.2,10000,372,201,3.3390179999987595,72.49493233399699,0.0038970410241745412,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_010000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_010000_metadata.json
online_stsp,0.2,10500,1432,410,4.406017915986013,76.900950249983,0.019857333973050117,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_010500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_010500_metadata.json
online_stsp,0.2,11000,8,8,3.571121375018265,80.47207162500126,0.0003755000070668757,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_011000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_011000_metadata.json
online_stsp,0.2,11500,615,248,3.6229444590280764,84.09501608402934,0.006793459004256874,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_011500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_011500_metadata.json
online_stsp,0.2,12000,4940,590,4.132590499997605,88.22760658402694,0.14885212504304945,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_012000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_012000_metadata.json
online_stsp,0.2,12500,624,203,3.897379332978744,92.12498591700569,0.008683124964591116,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_012500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_012500_metadata.json
online_stsp,0.2,13000,1402,393,4.116596792009659,96.24158270901535,0.018556084018200636,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_013000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_013000_metadata.json
online_stsp,0.2,13500,509,305,3.957919833017513,100.19950254203286,0.0053034169832244515,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_013500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_013500_metadata.json
online_stsp,0.2,14000,489,158,3.956806832982693,104.15630937501555,0.006463667028583586,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_014000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_014000_metadata.json
online_stsp,0.2,14500,2370,598,3.8476017499924637,108.00391112500802,0.035293249995447695,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_014500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_014500_metadata.json
online_stsp,0.2,15000,324,194,4.155643959005829,112.15955508401385,0.004064666980411857,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_015000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_015000_metadata.json
online_stsp,0.2,15500,1960,454,3.728880750015378,115.88843583402922,0.02641416701953858,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_015500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_015500_metadata.json
online_stsp,0.2,16000,1170,463,3.8677852079854347,119.75622104201466,0.013888125016819686,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_016000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_016000_metadata.json
online_stsp,0.2,16500,100,57,3.733500082977116,123.48972112499177,0.00115387502592057,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_016500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_016500_metadata.json
online_stsp,0.2,17000,423,307,4.047914459020831,127.5376355840126,0.004008583026006818,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_017000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_017000_metadata.json
online_stsp,0.2,17500,1664,423,4.060164875001647,131.59780045901425,0.019786415970884264,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_017500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_017500_metadata.json
online_stsp,0.2,18000,255,144,3.428835499973502,135.02663595898775,0.0030526670161634684,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_018000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_018000_metadata.json
online_stsp,0.2,18500,371,162,3.8898592080222443,138.91649516701,0.004618624981958419,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_018500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_018500_metadata.json
online_stsp,0.2,19000,169,103,3.3548104999936186,142.27130566700362,0.0018414999940432608,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_019000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_019000_metadata.json
online_stsp,0.2,19500,1789,295,3.628998957981821,145.90030462498544,0.027273249987047166,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_019500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_019500_metadata.json
online_stsp,0.2,20000,257,177,3.4109199170488864,149.31122454203432,0.0028117920155636966,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_020000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_020000_metadata.json
online_stsp,0.2,20500,1793,444,4.273733582987916,153.58495812502224,0.023061790969222784,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_020500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_020500_metadata.json
online_stsp,0.2,21000,284,200,3.918954083987046,157.5039122090093,0.0031825420446693897,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_021000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_021000_metadata.json
online_stsp,0.2,21500,1978,543,3.5840006659855135,161.0879128749948,0.02514237503055483,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_021500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_021500_metadata.json
online_stsp,0.2,22000,576,278,4.0323782920022495,165.12029116699705,0.006873208039905876,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_022000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_022000_metadata.json
online_stsp,0.2,22500,1985,406,3.8560971670085564,168.9763883340056,0.03111804201034829,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_022500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_022500_metadata.json
online_stsp,0.2,23000,566,324,4.0747587499790825,173.0511470839847,0.0061764169950038195,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_023000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_023000_metadata.json
online_stsp,0.2,23500,363,243,4.035206791013479,177.08635387499817,0.003692833997774869,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_023500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_023500_metadata.json
online_stsp,0.2,24000,569,411,3.6368439589859918,180.72319783398416,0.005218749982304871,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_024000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_024000_metadata.json
online_stsp,0.2,24500,2215,589,4.085244500020053,184.8084423340042,0.02910470904316753,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_024500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_024500_metadata.json
online_stsp,0.2,25000,250,181,3.969001958030276,188.7774442920345,0.0028941669734194875,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_025000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_025000_metadata.json
online_stsp,0.2,25500,224,168,3.8381202499731444,192.61556454200763,0.0022178340004757047,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_025500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_025500_metadata.json
online_stsp,0.2,26000,898,307,3.3382180830230936,195.95378262503073,0.010164959006942809,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_026000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_026000_metadata.json
online_stsp,0.2,26500,7321,519,4.17326624999987,200.1270488750306,0.202898167015519,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_026500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_026500_metadata.json
online_stsp,0.2,27000,151,101,3.609041708987206,203.7360905840178,0.003015541995409876,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_027000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_027000_metadata.json
online_stsp,0.2,27500,28,28,3.947005999973044,207.68309658399085,0.0002869580057449639,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_027500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_027500_metadata.json
online_stsp,0.2,28000,671,373,4.084957541024778,211.76805412501562,0.0074382079765200615,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_028000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_028000_metadata.json
online_stsp,0.2,28500,263,178,3.725064124970231,215.49311824998586,0.002706333005335182,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_028500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_028500_metadata.json
online_stsp,0.2,29000,358,269,3.937763125053607,219.43088137503946,0.003964125004131347,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_029000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_029000_metadata.json
online_stsp,0.2,29500,1223,479,3.97066808398813,223.4015494590276,0.013880542013794184,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_029500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_029500_metadata.json
online_stsp,0.2,30000,132,94,4.001115790975746,227.40266525000334,0.0016966249677352607,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_030000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_030000_metadata.json
online_stsp,0.2,30500,1096,442,3.9949698339914903,231.39763508399483,0.013422041025478393,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_030500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_030500_metadata.json
online_stsp,0.2,31000,2095,466,4.158943833026569,235.5565789170214,0.027863290975801647,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_031000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_031000_metadata.json
online_stsp,0.2,31500,62,62,3.958432957995683,239.51501187501708,0.000961375015322119,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_031500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_031500_metadata.json
online_stsp,0.2,32000,678,270,3.5050407499657013,243.02005262498278,0.007434291997924447,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_032000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_20/online/online_snapshot_032000_metadata.json
