algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
sts_miner,6000,586,250.0,15.0,1.0,201,0.4722957500000007,low
sts_miner,6000,586,250.0,15.0,2.0,201,0.47009916600001134,high
sts_miner,6000,586,250.0,15.0,1.5,201,0.49657200000001467,binary_1
sts_miner,6000,586,250.0,15.0,1.25,201,0.46856583300001375,binary_2
sts_miner,6000,586,250.0,15.0,1.125,201,0.46895708299996386,binary_3
sts_miner,6000,586,250.0,15.0,1.0625,201,0.4679072499999961,binary_4
sts_miner,6000,586,250.0,15.0,1.03125,201,0.46775783299995055,binary_5
sts_miner,6000,586,250.0,15.0,1.015625,201,0.4684035000000222,binary_6
sts_miner,6000,586,250.0,15.0,1.0078125,201,0.4678149580000195,binary_7
sts_miner,6000,586,250.0,15.0,1.00390625,201,0.4900351250000199,binary_8
sts_miner,6000,586,250.0,30.0,1.0,303,0.6185805829999822,low
sts_miner,6000,586,250.0,30.0,2.0,303,0.6218150419999802,high
sts_miner,6000,586,250.0,30.0,1.5,303,0.6169731249999586,binary_1
sts_miner,6000,586,250.0,30.0,1.25,303,0.618536875000018,binary_2
sts_miner,6000,586,250.0,30.0,1.125,303,0.6257076249999614,binary_3
sts_miner,6000,586,250.0,30.0,1.0625,303,0.6179138330000455,binary_4
sts_miner,6000,586,250.0,30.0,1.03125,303,0.6176414580000369,binary_5
sts_miner,6000,586,250.0,30.0,1.015625,303,0.6376252090000207,binary_6
sts_miner,6000,586,250.0,30.0,1.0078125,303,0.6184667919999924,binary_7
sts_miner,6000,586,250.0,30.0,1.00390625,303,0.6228317499999889,binary_8
sts_miner,6000,586,250.0,60.0,1.0,690,1.0054653749999716,low
sts_miner,6000,586,250.0,60.0,2.0,690,1.005802167000013,high
sts_miner,6000,586,250.0,60.0,4.0,690,1.0108667080000373,expand_high
sts_miner,6000,586,250.0,60.0,8.0,684,1.00255791699999,expand_high
sts_miner,6000,586,250.0,60.0,16.0,670,1.010149666000018,expand_high
sts_miner,6000,586,250.0,60.0,32.0,628,0.9505331250000495,expand_high
sts_miner,6000,586,250.0,60.0,64.0,553,0.879418290999979,expand_high
sts_miner,6000,586,250.0,60.0,48.0,583,0.9064607920000185,binary_1
