algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
sts_miner,1000,5190,250.0,15.0,1.0,73,0.05992950000000974,low
sts_miner,1000,5190,250.0,15.0,2.0,73,0.06056183300000839,high
sts_miner,1000,5190,250.0,15.0,1.5,73,0.059826916999995206,binary_1
sts_miner,1000,5190,250.0,15.0,1.25,73,0.060117875000003096,binary_2
sts_miner,1000,5190,250.0,15.0,1.125,73,0.06356804099999636,binary_3
sts_miner,1000,5190,250.0,15.0,1.0625,73,0.06138858399999947,binary_4
sts_miner,1000,5190,250.0,15.0,1.03125,73,0.0608910419999944,binary_5
sts_miner,1000,5190,250.0,15.0,1.015625,73,0.060313417000003255,binary_6
sts_miner,1000,5190,250.0,15.0,1.0078125,73,0.05944783300000722,binary_7
sts_miner,1000,5190,250.0,15.0,1.00390625,73,0.05955237499999555,binary_8
sts_miner,1000,5190,250.0,30.0,1.0,103,0.07481887500000539,low
sts_miner,1000,5190,250.0,30.0,2.0,103,0.07498279200000013,high
sts_miner,1000,5190,250.0,30.0,1.5,103,0.07491862499999513,binary_1
sts_miner,1000,5190,250.0,30.0,1.25,103,0.07597070899998926,binary_2
sts_miner,1000,5190,250.0,30.0,1.125,103,0.07538087499999335,binary_3
sts_miner,1000,5190,250.0,30.0,1.0625,103,0.07589212499999576,binary_4
sts_miner,1000,5190,250.0,30.0,1.03125,103,0.07620337500000574,binary_5
sts_miner,1000,5190,250.0,30.0,1.015625,103,0.07659075000000826,binary_6
sts_miner,1000,5190,250.0,30.0,1.0078125,103,0.0767679579999907,binary_7
sts_miner,1000,5190,250.0,30.0,1.00390625,103,0.07674054200001024,binary_8
sts_miner,1000,5190,250.0,60.0,1.0,238,0.11803274999999758,low
sts_miner,1000,5190,250.0,60.0,2.0,238,0.11802208400000325,high
sts_miner,1000,5190,250.0,60.0,1.5,238,0.11899358400000892,binary_1
sts_miner,1000,5190,250.0,60.0,1.25,238,0.11988250000000278,binary_2
sts_miner,1000,5190,250.0,60.0,1.125,238,0.11772133300000576,binary_3
sts_miner,1000,5190,250.0,60.0,1.0625,238,0.11761491600000795,binary_4
sts_miner,1000,5190,250.0,60.0,1.03125,238,0.11750166699999909,binary_5
sts_miner,1000,5190,250.0,60.0,1.015625,238,0.11781616599999722,binary_6
sts_miner,1000,5190,250.0,60.0,1.0078125,238,0.11766500000000235,binary_7
sts_miner,1000,5190,250.0,60.0,1.00390625,238,0.11862237500000106,binary_8
sts_miner,1000,5190,250.0,120.0,1.0,651,0.2299463330000009,low
sts_miner,1000,5190,250.0,120.0,2.0,651,0.2282203329999959,high
sts_miner,1000,5190,250.0,120.0,1.5,651,0.22867929199999537,binary_1
sts_miner,1000,5190,250.0,120.0,1.25,651,0.2284943749999968,binary_2
sts_miner,1000,5190,250.0,120.0,1.125,651,0.22835116699999958,binary_3
sts_miner,1000,5190,250.0,120.0,1.0625,651,0.23218491600000846,binary_4
sts_miner,1000,5190,250.0,120.0,1.03125,651,0.22842891700000223,binary_5
sts_miner,1000,5190,250.0,120.0,1.015625,651,0.22781774999999982,binary_6
sts_miner,1000,5190,250.0,120.0,1.0078125,651,0.22851545799998974,binary_7
sts_miner,1000,5190,250.0,120.0,1.00390625,651,0.23105958300000395,binary_8
sts_miner,1000,5190,250.0,240.0,1.0,1068,0.384762582999997,low
sts_miner,1000,5190,250.0,240.0,2.0,1068,0.38922829199999853,high
sts_miner,1000,5190,250.0,240.0,1.5,1068,0.4114049169999987,binary_1
sts_miner,1000,5190,250.0,240.0,1.25,1068,0.39171833400000367,binary_2
sts_miner,1000,5190,250.0,240.0,1.125,1068,0.387523250000001,binary_3
sts_miner,1000,5190,250.0,240.0,1.0625,1068,0.387652624999987,binary_4
