algorithm,online_theta,event_count,pattern_count,significant_synapse_count,interval_seconds,cumulative_seconds,snapshot_extraction_seconds,patterns_path,metadata_path
online_stsp,0.15,11500,955,338,4.368874957959633,106.66772624995792,0.01162149995798245,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_011500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_011500_metadata.json
online_stsp,0.15,12000,18991,832,5.370525375008583,112.0382516249665,0.4602489999961108,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_012000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_012000_metadata.json
online_stsp,0.15,12500,823,245,6.348296750045847,118.38654837501235,0.1309650830226019,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_012500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_012500_metadata.json
online_stsp,0.15,13000,6022,633,5.521720374992583,123.90826875000494,0.13422816601814702,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_013000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_013000_metadata.json
online_stsp,0.15,13500,1359,438,5.0528617079835385,128.96113045798847,0.020462582993786782,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_013500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_013500_metadata.json
online_stsp,0.15,14000,780,186,5.160960500012152,134.12209095800063,0.011787666997406632,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_014000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_014000_metadata.json
online_stsp,0.15,14500,4977,784,4.742569083988201,138.86466004198883,0.08790520898764953,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_014500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_014500_metadata.json
online_stsp,0.15,15000,628,256,5.648059458006173,144.512719499995,0.010156541015021503,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_015000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_015000_metadata.json
online_stsp,0.15,15500,5563,611,4.504484708013479,149.01720420800848,0.09564887499436736,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_015500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_015500_metadata.json
online_stsp,0.15,16000,2172,565,5.392285499954596,154.40948970796308,0.12499508401378989,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_016000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_016000_metadata.json
online_stsp,0.15,16500,115,71,4.817360000044573,159.22684970800765,0.0017450000159442425,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_016500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_016500_metadata.json
online_stsp,0.15,17000,1084,426,5.232194708951283,164.45904441695893,0.01206679199822247,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_017000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_017000_metadata.json
online_stsp,0.15,17500,2636,520,5.027493583038449,169.48653799999738,0.03460300003644079,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_017500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_017500_metadata.json
online_stsp,0.15,18000,308,164,4.0711333329672925,173.55767133296467,0.00403000001097098,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_018000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_018000_metadata.json
online_stsp,0.15,18500,523,184,4.752048709022347,178.30972004198702,0.006633208016864955,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_018500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_018500_metadata.json
online_stsp,0.15,19000,182,113,4.128788875008468,182.4385089169955,0.002141958975698799,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_019000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_019000_metadata.json
online_stsp,0.15,19500,3221,374,4.510562458017375,186.94907137501286,0.05790991702815518,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_019500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_019500_metadata.json
online_stsp,0.15,20000,1401,316,4.285720499989111,191.23479187500197,0.01916058297501877,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_020000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_020000_metadata.json
online_stsp,0.15,20500,4764,585,5.648889000003692,196.88368087500567,0.07837466604541987,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_020500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_020500_metadata.json
online_stsp,0.15,21000,516,253,5.061944582965225,201.9456254579709,0.006670208997093141,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_021000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_021000_metadata.json
online_stsp,0.15,21500,4694,658,4.749323041993193,206.69494849996408,0.2828350419877097,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_021500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_021500_metadata.json
online_stsp,0.15,22000,2014,401,5.107689124997705,211.8026376249618,0.030303000006824732,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_022000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_022000_metadata.json
online_stsp,0.15,22500,4711,517,4.692905875039287,216.49554350000108,0.09187537501566112,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_022500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_022500_metadata.json
online_stsp,0.15,23000,1131,450,4.956944582983851,221.45248808298493,0.01655116700567305,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_023000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_023000_metadata.json
online_stsp,0.15,23500,676,335,4.9735809590201825,226.4260690420051,0.009408749989233911,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_023500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_023500_metadata.json
online_stsp,0.15,24000,3297,628,4.977157082990743,231.40322612499585,0.04806554096285254,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_024000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_024000_metadata.json
online_stsp,0.15,24500,12154,845,5.646634500008076,237.04986062500393,0.33621325000422075,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_024500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_024500_metadata.json
online_stsp,0.15,25000,408,250,5.3028015829622746,242.3526622079662,0.007249417016282678,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_025000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_025000_metadata.json
online_stsp,0.15,25500,433,235,4.711429791990668,247.06409199995687,0.009123166964855045,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_025500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_025500_metadata.json
online_stsp,0.15,26000,1547,383,4.1143640000373125,251.17845599999418,0.019832749967463315,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_026000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_026000_metadata.json
online_stsp,0.15,26500,16490,680,5.306821374979336,256.4852773749735,0.41823729197494686,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_026500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_026500_metadata.json
online_stsp,0.15,27000,194,114,4.584750916983467,261.070028291957,0.006059583043679595,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_027000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_027000_metadata.json
online_stsp,0.15,27500,57,44,4.770231458009221,265.8402597499662,0.0005541659775190055,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_027500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_027500_metadata.json
online_stsp,0.15,28000,1500,480,5.005316167022102,270.8455759169883,0.01804895797977224,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_028000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_028000_metadata.json
online_stsp,0.15,28500,307,194,4.565307250013575,275.4108831670019,0.003426208975724876,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_028500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_028500_metadata.json
online_stsp,0.15,29000,2315,450,6.4238190409960225,281.8347022079979,0.0382477089879103,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_029000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_029000_metadata.json
online_stsp,0.15,29500,2146,578,5.12285870895721,286.9575609169551,0.030369792017154396,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_029500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_029500_metadata.json
online_stsp,0.15,30000,202,121,5.3186152500566095,292.2761761670117,0.0028637080104090273,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_030000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_030000_metadata.json
online_stsp,0.15,30500,1662,528,5.051899207988754,297.3280753750005,0.02135225001256913,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_030500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_030500_metadata.json
online_stsp,0.15,31000,7695,641,5.607690458011348,302.9357658330118,0.23705379199236631,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_031000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_031000_metadata.json
online_stsp,0.15,31500,82,82,5.362213416956365,308.2979792499682,0.002908665977884084,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_031500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_031500_metadata.json
online_stsp,0.15,32000,1322,369,4.3614042500266805,312.6593834999949,0.015290917013771832,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_032000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_032000_metadata.json
online_stsp,0.15,32500,1288,280,4.680959374993108,317.340342874988,0.018384458031505346,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_032500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_032500_metadata.json
online_stsp,0.15,33000,348,210,5.362142457976006,322.702485332964,0.0037696249783039093,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_033000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_033000_metadata.json
online_stsp,0.15,33500,2876,699,4.541102834045887,327.2435881670099,0.04092258302262053,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_033500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_033500_metadata.json
online_stsp,0.15,34000,889,421,5.713771457958501,332.9573596249684,0.012019499961752445,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_034000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_034000_metadata.json
online_stsp,0.15,34500,1039,445,5.676341207989026,338.6337008329574,0.012777541007380933,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_034500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_034500_metadata.json
online_stsp,0.15,35000,462,258,5.642175292014144,344.27587612497155,0.0064399580005556345,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_035000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_035000_metadata.json
online_stsp,0.15,35500,660,308,5.852078124997206,350.12795424996875,0.007745958981104195,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_035500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_035500_metadata.json
online_stsp,0.15,36000,14743,861,5.542284333030693,355.67023858299945,0.4062958749709651,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_036000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_036000_metadata.json
online_stsp,0.15,36500,2859,479,5.3976880419650115,361.06792662496446,0.05569570796797052,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_036500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_036500_metadata.json
online_stsp,0.15,37000,32139,984,5.81348633300513,366.8814129579696,0.6730909590260126,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_037000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_037000_metadata.json
online_stsp,0.15,37500,90,82,6.132344167039264,373.01375712500885,0.01063949998933822,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_037500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_037500_metadata.json
online_stsp,0.15,38000,7077,603,5.444282041979022,378.4580391669879,0.1263431659899652,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_038000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_038000_metadata.json
online_stsp,0.15,38500,5492,492,6.167867082986049,384.6259062499739,0.08406979200663045,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_038500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_038500_metadata.json
online_stsp,0.15,39000,60,60,5.07371420803247,389.6996204580064,0.0019369159708730876,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_039000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_039000_metadata.json
online_stsp,0.15,39500,12187,804,5.500946041953284,395.2005664999597,0.20733750000363216,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_039500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_039500_metadata.json
online_stsp,0.15,40000,168,150,5.463786250038538,400.6643527499982,0.005024207988753915,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_040000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_040000_metadata.json
online_stsp,0.15,40500,527,258,3.92892837501131,404.5932811250095,0.006859625049401075,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_040500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_040500_metadata.json
online_stsp,0.15,41000,1752,364,5.110327749978751,409.7036088749883,0.14041416597319767,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_041000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_041000_metadata.json
online_stsp,0.15,41500,3737,419,5.380220416991506,415.0838292919798,0.13056949997553602,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_041500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_041500_metadata.json
online_stsp,0.15,42000,338,221,6.281509625026956,421.36533891700674,0.004589707998093218,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_042000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_042000_metadata.json
online_stsp,0.15,42500,6722,748,5.40836074994877,426.7736996669555,0.1196202919818461,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_042500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_042500_metadata.json
online_stsp,0.15,43000,10380,587,4.943323583051097,431.7170232500066,0.3334196250070818,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_043000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_043000_metadata.json
online_stsp,0.15,43500,413,282,5.320286874950398,437.037310124957,0.006989000015892088,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_043500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_043500_metadata.json
online_stsp,0.15,44000,1639,365,5.596512125048321,442.6338222500053,0.03212774998974055,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_044000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_044000_metadata.json
online_stsp,0.15,44500,743,313,5.845876666950062,448.4796989169554,0.027516875008586794,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_044500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_044500_metadata.json
online_stsp,0.15,45000,2710,615,5.740942000003997,454.2206409169594,0.045836250006686896,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_045000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_045000_metadata.json
online_stsp,0.15,45500,559,307,5.674193583021406,459.8948344999808,0.006497666996438056,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_045500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_045500_metadata.json
online_stsp,0.15,46000,14945,754,5.47590224997839,465.3707367499592,0.28224091697484255,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_046000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_15/online/online_snapshot_046000_metadata.json
