algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
sts_miner,47000,382,250.0,15.0,1.0,1790,17.980049790989142,low
sts_miner,47000,382,250.0,15.0,2.0,1790,17.0900070409989,high
sts_miner,47000,382,250.0,15.0,4.0,1789,16.939173249993473,expand_high
sts_miner,47000,382,250.0,15.0,8.0,1784,16.951602749992162,expand_high
sts_miner,47000,382,250.0,15.0,16.0,1754,16.730882708041463,expand_high
sts_miner,47000,382,250.0,15.0,32.0,1649,16.088257082970813,expand_high
sts_miner,47000,382,250.0,15.0,64.0,1490,14.705186790961307,expand_high
sts_miner,47000,382,250.0,15.0,128.0,1183,12.223730665980838,expand_high
sts_miner,47000,382,250.0,15.0,256.0,667,8.067623291979544,expand_high
sts_miner,47000,382,250.0,15.0,512.0,189,4.065669166040607,expand_high
sts_miner,47000,382,250.0,15.0,384.0,369,5.547936707967892,binary_1
