algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,12000,4830,250.0,15.0,0.0,427,0.6418365419958718,low
stbfm,12000,4830,250.0,15.0,1.0,0,0.6007284579973202,high
stbfm,12000,4830,250.0,15.0,0.5,0,0.5966665000014473,binary_1
stbfm,12000,4830,250.0,15.0,0.25,0,0.6012626250012545,binary_2
stbfm,12000,4830,250.0,15.0,0.125,0,0.6212990420026472,binary_3
stbfm,12000,4830,250.0,15.0,0.0625,0,0.5977418330003275,binary_4
stbfm,12000,4830,250.0,15.0,0.03125,5,0.6044992910028668,binary_5
stbfm,12000,4830,250.0,15.0,0.015625,17,0.6046435000025667,binary_6
stbfm,12000,4830,250.0,15.0,0.0078125,72,0.6322730840038275,binary_7
stbfm,12000,4830,250.0,15.0,0.00390625,145,0.6162004590005381,binary_8
stbfm,12000,4830,250.0,30.0,0.0,700,0.7523500829993282,low
stbfm,12000,4830,250.0,30.0,1.0,0,0.7299395000009099,high
stbfm,12000,4830,250.0,30.0,0.5,0,0.7531920000037644,binary_1
stbfm,12000,4830,250.0,30.0,0.25,0,0.7188908329990227,binary_2
stbfm,12000,4830,250.0,30.0,0.125,0,0.7283555830072146,binary_3
stbfm,12000,4830,250.0,30.0,0.0625,1,0.7273296250059502,binary_4
stbfm,12000,4830,250.0,30.0,0.03125,5,0.7539627920050407,binary_5
stbfm,12000,4830,250.0,30.0,0.015625,43,0.7265720419964055,binary_6
stbfm,12000,4830,250.0,30.0,0.0078125,114,0.7355839999945601,binary_7
stbfm,12000,4830,250.0,30.0,0.00390625,204,0.7387187919957796,binary_8
stbfm,12000,4830,250.0,60.0,0.0,1914,1.0400854580075247,low
stbfm,12000,4830,250.0,60.0,1.0,0,0.9459287920035422,high
stbfm,12000,4830,250.0,60.0,0.5,0,0.9470423749880865,binary_1
stbfm,12000,4830,250.0,60.0,0.25,0,0.9787039160000859,binary_2
stbfm,12000,4830,250.0,60.0,0.125,0,0.9456992089981213,binary_3
stbfm,12000,4830,250.0,60.0,0.0625,4,0.9526029590051621,binary_4
stbfm,12000,4830,250.0,60.0,0.03125,17,0.9462917079945328,binary_5
stbfm,12000,4830,250.0,60.0,0.015625,89,0.9930080839985749,binary_6
stbfm,12000,4830,250.0,60.0,0.0078125,187,0.9683898750081426,binary_7
stbfm,12000,4830,250.0,60.0,0.00390625,355,0.988165292001213,binary_8
stbfm,12000,4830,250.0,120.0,0.0,6017,1.5113184170040768,low
