algorithm,online_theta,event_count,pattern_count,significant_synapse_count,interval_seconds,cumulative_seconds,snapshot_extraction_seconds,patterns_path,metadata_path
online_stsp,0.15,500,15,15,1.8087042499973904,1.8087042499973904,0.00014350000128615648,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_000500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_000500_metadata.json
online_stsp,0.15,1000,2572,256,1.6820962910060189,3.4908005410034093,0.06664333299704595,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_001000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_001000_metadata.json
online_stsp,0.15,1500,460,167,1.648141333993408,5.138941874996817,0.005011084002035204,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_001500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_001500_metadata.json
online_stsp,0.15,2000,1593,337,1.6165013750069193,6.7554432500037365,0.016024417003791314,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_002000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_002000_metadata.json
online_stsp,0.15,2500,10,10,1.6617217079983675,8.417164958002104,0.0003936670036637224,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_002500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_002500_metadata.json
online_stsp,0.15,3000,144,100,1.6917373749965918,10.108902332998696,0.0013122500022291206,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_003000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_003000_metadata.json
online_stsp,0.15,3500,293,182,1.8143828750035027,11.923285208002198,0.0023332909986493178,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_003500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_003500_metadata.json
online_stsp,0.15,4000,22,22,1.8016721249950933,13.724957332997292,0.0002680830002645962,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_004000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_004000_metadata.json
online_stsp,0.15,4500,1535,326,1.7483932920004008,15.473350624997693,0.01595216699934099,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_004500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_004500_metadata.json
online_stsp,0.15,5000,281,133,1.664759083003446,17.13810970800114,0.002987958003359381,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_005000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_15/online/online_snapshot_005000_metadata.json
