algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,17500,97,250.0,15.0,0.0,413,0.8288426660001278,low
stbfm,17500,97,250.0,15.0,1.0,0,0.7763076660048682,high
stbfm,17500,97,250.0,15.0,0.5,0,0.8035743750006077,binary_1
stbfm,17500,97,250.0,15.0,0.25,0,0.7750891249961569,binary_2
stbfm,17500,97,250.0,15.0,0.125,0,0.7796273340063635,binary_3
stbfm,17500,97,250.0,15.0,0.0625,0,0.8053326660010498,binary_4
stbfm,17500,97,250.0,15.0,0.03125,3,0.7748809589975281,binary_5
stbfm,17500,97,250.0,15.0,0.015625,10,0.7781502910002018,binary_6
stbfm,17500,97,250.0,15.0,0.0078125,48,0.8073854579997715,binary_7
stbfm,17500,97,250.0,15.0,0.00390625,92,0.7851240830059396,binary_8
