algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,3500,293,250.0,15.0,0.0,150,0.15505779100203654,low
stbfm,3500,293,250.0,15.0,1.0,0,0.1570310410024831,high
stbfm,3500,293,250.0,15.0,0.5,0,0.153081917000236,binary_1
stbfm,3500,293,250.0,15.0,0.25,0,0.15194416600570548,binary_2
stbfm,3500,293,250.0,15.0,0.125,0,0.1520352500010631,binary_3
stbfm,3500,293,250.0,15.0,0.0625,0,0.15122749999864027,binary_4
stbfm,3500,293,250.0,15.0,0.03125,3,0.15173937499639578,binary_5
stbfm,3500,293,250.0,15.0,0.015625,11,0.15209174999472452,binary_6
stbfm,3500,293,250.0,15.0,0.0078125,44,0.15289049999410054,binary_7
stbfm,3500,293,250.0,15.0,0.00390625,105,0.15389116600272246,binary_8
stbfm,3500,293,250.0,30.0,0.0,201,0.18357116600236623,low
stbfm,3500,293,250.0,30.0,1.0,0,0.1801553330005845,high
stbfm,3500,293,250.0,30.0,0.5,0,0.17825970800186042,binary_1
stbfm,3500,293,250.0,30.0,0.25,0,0.17869899999641348,binary_2
stbfm,3500,293,250.0,30.0,0.125,0,0.1784317089986871,binary_3
stbfm,3500,293,250.0,30.0,0.0625,1,0.1783077090003644,binary_4
stbfm,3500,293,250.0,30.0,0.03125,5,0.1791376670007594,binary_5
stbfm,3500,293,250.0,30.0,0.015625,31,0.1791797920013778,binary_6
stbfm,3500,293,250.0,30.0,0.0078125,72,0.18071487499400973,binary_7
stbfm,3500,293,250.0,30.0,0.00390625,138,0.20795416699547786,binary_8
stbfm,3500,293,250.0,60.0,0.0,454,0.23646529099642066,low
stbfm,3500,293,250.0,60.0,1.0,0,0.22795379099989077,high
stbfm,3500,293,250.0,60.0,0.5,0,0.2266083329959656,binary_1
stbfm,3500,293,250.0,60.0,0.25,0,0.2264728749942151,binary_2
stbfm,3500,293,250.0,60.0,0.125,0,0.2271561669986113,binary_3
stbfm,3500,293,250.0,60.0,0.0625,2,0.22658812499867054,binary_4
stbfm,3500,293,250.0,60.0,0.03125,15,0.2280601660022512,binary_5
stbfm,3500,293,250.0,60.0,0.015625,57,0.22947904100146843,binary_6
stbfm,3500,293,250.0,60.0,0.0078125,118,0.23183558299933793,binary_7
stbfm,3500,293,250.0,60.0,0.00390625,305,0.23475429200334474,binary_8
