algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
sts_miner,4500,1356,250.0,15.0,1.0,170,0.32642800000002126,low
sts_miner,4500,1356,250.0,15.0,2.0,170,0.32648358299999813,high
sts_miner,4500,1356,250.0,15.0,1.5,170,0.32484441699998,binary_1
sts_miner,4500,1356,250.0,15.0,1.25,170,0.32310774999999126,binary_2
sts_miner,4500,1356,250.0,15.0,1.125,170,0.32232550000000515,binary_3
sts_miner,4500,1356,250.0,15.0,1.0625,170,0.32299699999998666,binary_4
sts_miner,4500,1356,250.0,15.0,1.03125,170,0.3223403750000102,binary_5
sts_miner,4500,1356,250.0,15.0,1.015625,170,0.325016957999992,binary_6
sts_miner,4500,1356,250.0,15.0,1.0078125,170,0.34290570900000716,binary_7
sts_miner,4500,1356,250.0,15.0,1.00390625,170,0.3283733750000124,binary_8
sts_miner,4500,1356,250.0,30.0,1.0,255,0.42593495799999914,low
sts_miner,4500,1356,250.0,30.0,2.0,255,0.42832870800000933,high
sts_miner,4500,1356,250.0,30.0,1.5,255,0.4252718750000213,binary_1
sts_miner,4500,1356,250.0,30.0,1.25,255,0.42569245800001454,binary_2
sts_miner,4500,1356,250.0,30.0,1.125,255,0.4361801670000034,binary_3
sts_miner,4500,1356,250.0,30.0,1.0625,255,0.4249470830000064,binary_4
sts_miner,4500,1356,250.0,30.0,1.03125,255,0.42504325000001586,binary_5
sts_miner,4500,1356,250.0,30.0,1.015625,255,0.4254996249999863,binary_6
sts_miner,4500,1356,250.0,30.0,1.0078125,255,0.44984370800000306,binary_7
sts_miner,4500,1356,250.0,30.0,1.00390625,255,0.4273053750000031,binary_8
sts_miner,4500,1356,250.0,60.0,1.0,587,0.6832972500000096,low
sts_miner,4500,1356,250.0,60.0,2.0,587,0.6989207910000061,high
sts_miner,4500,1356,250.0,60.0,1.5,587,0.7582783329999927,binary_1
sts_miner,4500,1356,250.0,60.0,1.25,587,0.6879349579999996,binary_2
sts_miner,4500,1356,250.0,60.0,1.125,587,0.6827937500000019,binary_3
sts_miner,4500,1356,250.0,60.0,1.0625,587,0.6825759159999905,binary_4
sts_miner,4500,1356,250.0,60.0,1.03125,587,0.6821230420000006,binary_5
sts_miner,4500,1356,250.0,60.0,1.015625,587,0.7037328339999931,binary_6
sts_miner,4500,1356,250.0,60.0,1.0078125,587,0.7070711249999988,binary_7
sts_miner,4500,1356,250.0,60.0,1.00390625,587,0.6830032910000057,binary_8
sts_miner,4500,1356,250.0,120.0,1.0,1506,1.249875249999974,low
sts_miner,4500,1356,250.0,120.0,2.0,1506,1.2528288750000058,high
sts_miner,4500,1356,250.0,120.0,4.0,1504,1.24785887500002,expand_high
sts_miner,4500,1356,250.0,120.0,8.0,1499,1.2459050839999861,expand_high
sts_miner,4500,1356,250.0,120.0,16.0,1471,1.2223608339999998,expand_high
sts_miner,4500,1356,250.0,120.0,32.0,1361,1.1549219169999958,expand_high
sts_miner,4500,1356,250.0,120.0,64.0,1118,1.047153542000018,expand_high
sts_miner,4500,1356,250.0,120.0,48.0,1261,1.0968421250000233,binary_1
