algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
sts_miner,7500,1762,250.0,15.0,1.0,226,0.7280382079999868,low
sts_miner,7500,1762,250.0,15.0,2.0,226,0.654954416999999,high
sts_miner,7500,1762,250.0,15.0,1.5,226,0.6649855000000002,binary_1
sts_miner,7500,1762,250.0,15.0,1.25,226,0.6545464590000165,binary_2
sts_miner,7500,1762,250.0,15.0,1.125,226,0.6575450420000379,binary_3
sts_miner,7500,1762,250.0,15.0,1.0625,226,0.6904701249999903,binary_4
sts_miner,7500,1762,250.0,15.0,1.03125,226,0.6719074579999642,binary_5
sts_miner,7500,1762,250.0,15.0,1.015625,226,0.6728567090000297,binary_6
sts_miner,7500,1762,250.0,15.0,1.0078125,226,0.6543597080000154,binary_7
sts_miner,7500,1762,250.0,15.0,1.00390625,226,0.718490958000018,binary_8
sts_miner,7500,1762,250.0,30.0,1.0,359,1.1179680829999938,low
sts_miner,7500,1762,250.0,30.0,2.0,359,0.8471652919999997,high
sts_miner,7500,1762,250.0,30.0,1.5,359,0.8697461659999703,binary_1
sts_miner,7500,1762,250.0,30.0,1.25,359,0.8512527919999684,binary_2
sts_miner,7500,1762,250.0,30.0,1.125,359,0.8411257079999928,binary_3
sts_miner,7500,1762,250.0,30.0,1.0625,359,0.8482606670000337,binary_4
sts_miner,7500,1762,250.0,30.0,1.03125,359,0.8544992089999823,binary_5
sts_miner,7500,1762,250.0,30.0,1.015625,359,0.8489468330000136,binary_6
sts_miner,7500,1762,250.0,30.0,1.0078125,359,0.8621981250000204,binary_7
sts_miner,7500,1762,250.0,30.0,1.00390625,359,0.8408853749999707,binary_8
sts_miner,7500,1762,250.0,60.0,1.0,896,1.4771224579999966,low
sts_miner,7500,1762,250.0,60.0,2.0,896,1.4677470000000312,high
sts_miner,7500,1762,250.0,60.0,1.5,896,1.4699486249999723,binary_1
sts_miner,7500,1762,250.0,60.0,1.25,896,1.5370817920000377,binary_2
sts_miner,7500,1762,250.0,60.0,1.125,896,1.4704912500000091,binary_3
sts_miner,7500,1762,250.0,60.0,1.0625,896,1.4661351670000045,binary_4
sts_miner,7500,1762,250.0,60.0,1.03125,896,1.4717535830000088,binary_5
sts_miner,7500,1762,250.0,60.0,1.015625,896,1.4720130420000146,binary_6
sts_miner,7500,1762,250.0,60.0,1.0078125,896,1.4731591670000057,binary_7
sts_miner,7500,1762,250.0,60.0,1.00390625,896,1.4851597090000155,binary_8
sts_miner,7500,1762,250.0,120.0,1.0,2437,2.8766922079999517,low
sts_miner,7500,1762,250.0,120.0,2.0,2437,2.8624951250000095,high
sts_miner,7500,1762,250.0,120.0,4.0,2433,2.874566458000004,expand_high
sts_miner,7500,1762,250.0,120.0,8.0,2422,2.8652022499999816,expand_high
sts_miner,7500,1762,250.0,120.0,16.0,2385,2.8021891669999945,expand_high
sts_miner,7500,1762,250.0,120.0,32.0,2260,2.6995285410000065,expand_high
sts_miner,7500,1762,250.0,120.0,64.0,1732,2.2003337499999702,expand_high
sts_miner,7500,1762,250.0,120.0,48.0,2143,2.607999042000017,binary_1
sts_miner,7500,1762,250.0,120.0,56.0,1947,2.40402899999998,binary_2
