algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
sts_miner,3500,302,250.0,15.0,1.0,150,0.24559466700000598,low
sts_miner,3500,302,250.0,15.0,2.0,150,0.3332436250000086,high
sts_miner,3500,302,250.0,15.0,1.5,150,0.2599511250000006,binary_1
sts_miner,3500,302,250.0,15.0,1.25,150,0.28140012499999045,binary_2
sts_miner,3500,302,250.0,15.0,1.125,150,0.2539570839999925,binary_3
sts_miner,3500,302,250.0,15.0,1.0625,150,0.25084254099999725,binary_4
sts_miner,3500,302,250.0,15.0,1.03125,150,0.24419300000000987,binary_5
sts_miner,3500,302,250.0,15.0,1.015625,150,0.24904329100000666,binary_6
sts_miner,3500,302,250.0,15.0,1.0078125,150,0.24864891699999703,binary_7
sts_miner,3500,302,250.0,15.0,1.00390625,150,0.2753301660000034,binary_8
sts_miner,3500,302,250.0,30.0,1.0,201,0.39135054200001207,low
sts_miner,3500,302,250.0,30.0,2.0,201,0.33616879099999153,high
sts_miner,3500,302,250.0,30.0,1.5,201,0.32316083300000287,binary_1
sts_miner,3500,302,250.0,30.0,1.25,201,0.3185034169999881,binary_2
sts_miner,3500,302,250.0,30.0,1.125,201,0.3131156660000016,binary_3
sts_miner,3500,302,250.0,30.0,1.0625,201,0.3064915829999961,binary_4
sts_miner,3500,302,250.0,30.0,1.03125,201,0.3051603749999856,binary_5
sts_miner,3500,302,250.0,30.0,1.015625,201,0.30870737500001155,binary_6
sts_miner,3500,302,250.0,30.0,1.0078125,201,0.3054002080000089,binary_7
sts_miner,3500,302,250.0,30.0,1.00390625,201,0.3342387919999794,binary_8
sts_miner,3500,302,250.0,60.0,1.0,454,0.4763012500000059,low
sts_miner,3500,302,250.0,60.0,2.0,454,0.4841722079999897,high
sts_miner,3500,302,250.0,60.0,4.0,454,0.47596999999998957,expand_high
sts_miner,3500,302,250.0,60.0,8.0,454,0.47648095799999624,expand_high
sts_miner,3500,302,250.0,60.0,16.0,447,0.4729579160000128,expand_high
sts_miner,3500,302,250.0,60.0,32.0,431,0.4625410410000086,expand_high
sts_miner,3500,302,250.0,60.0,64.0,374,0.5158431250000035,expand_high
sts_miner,3500,302,250.0,60.0,128.0,248,0.4037314159999994,expand_high
sts_miner,3500,302,250.0,60.0,96.0,317,0.4260987499999942,binary_1
