algorithm,online_theta,event_count,pattern_count,significant_synapse_count,interval_seconds,cumulative_seconds,snapshot_extraction_seconds,patterns_path,metadata_path
online_stsp,0.1,500,13531,835,4.730757665995043,4.730757665995043,0.28471366700250655,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_000500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_000500_metadata.json
online_stsp,0.1,1000,18896,797,4.4684049999923445,9.199162665987387,0.39893654198385775,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_001000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_001000_metadata.json
online_stsp,0.1,1500,141,113,5.00873312499607,14.207895790983457,0.005414166982518509,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_001500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_001500_metadata.json
online_stsp,0.1,2000,1972,400,3.837008375005098,18.044904165988555,0.0294409159978386,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_002000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_002000_metadata.json
online_stsp,0.1,2500,11154,697,4.0644034589931834,22.10930762498174,0.1846171249926556,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_002500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_002500_metadata.json
online_stsp,0.1,3000,206,114,4.4813988750102,26.59070649999194,0.0043887089996133,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_003000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_003000_metadata.json
online_stsp,0.1,3500,2210,485,3.704377874993952,30.29508437498589,0.03107933301362209,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_003500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_003500_metadata.json
online_stsp,0.1,4000,8216,746,4.635413625015644,34.930498000001535,0.14020029199309647,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_004000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_004000_metadata.json
online_stsp,0.1,4500,24907,919,5.409841290995246,40.34033929099678,0.5293672080151737,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_004500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_004500_metadata.json
online_stsp,0.1,5000,62,46,4.955887041985989,45.29622633298277,0.006886541988933459,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_005000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_005000_metadata.json
online_stsp,0.1,5500,4470,612,4.0971235829929356,49.393349915975705,0.06346004200167954,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_005500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_005500_metadata.json
online_stsp,0.1,6000,375,163,4.49346900000819,53.886818915983895,0.006256749999010935,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_006000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_25/theta_0_10/online/online_snapshot_006000_metadata.json
