event_type_count,algorithm,event_count,target_pattern_count,pattern_count,within_tolerance,mining_seconds,cumulative_seconds,snapshot_extraction_seconds,patterns_path,metadata_path,absolute_pattern_count_difference,relative_pattern_count_difference,tolerance_patterns,spatial_radius,temporal_window,threshold,attempt_count,attempts_path
15,sts_miner,2000,1611,1554,True,0.6512905419999981,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_002000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_002000_metadata.json,57.0,0.035381750465549346,242.0,250.0,240.0,80.0,50.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_002000_attempts.csv
15,stbfm,2000,1611,1479,True,0.15734925000001,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_002000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_002000_metadata.json,132.0,0.08193668528864059,242.0,500.0,60.0,0.0078125,79.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_002000_attempts.csv
15,online_stsp,2500,10,10,True,1.9573237079999988,9.431279792,0.0004536249999986808,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_002500_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_002500_metadata.json,,,,,,,,
15,sts_miner,2500,10,8,True,0.1136062079999931,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_002500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_002500_metadata.json,2.0,0.2,2.0,250.0,15.0,896.0,13.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_002500_attempts.csv
15,stbfm,2500,10,10,True,0.11001479099999756,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_002500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_002500_metadata.json,0.0,0.0,2.0,250.0,15.0,0.01953125,10.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_002500_attempts.csv
15,online_stsp,3000,144,144,True,1.9498109170000006,11.381090709,0.001453041999999627,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_003000_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_003000_metadata.json,,,,,,,,
15,sts_miner,3000,144,123,True,0.18759433300000694,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_003000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_003000_metadata.json,21.0,0.14583333333333334,22.0,250.0,15.0,1.5,3.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_003000_attempts.csv
15,stbfm,3000,144,123,True,0.13365041599999472,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_003000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_003000_metadata.json,21.0,0.14583333333333334,22.0,250.0,15.0,0.0,10.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_003000_attempts.csv
15,online_stsp,3500,302,302,True,1.986226041,13.36731675,0.002638750000000911,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_003500_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_003500_metadata.json,,,,,,,,
15,sts_miner,3500,302,317,True,0.4260987499999942,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_003500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_003500_metadata.json,15.0,0.04966887417218543,46.0,250.0,60.0,96.0,29.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_003500_attempts.csv
15,stbfm,3500,302,305,True,0.2387919580000073,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_003500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_003500_metadata.json,3.0,0.009933774834437087,46.0,250.0,60.0,0.00390625,30.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_003500_attempts.csv
15,online_stsp,4000,22,22,True,2.2990492089999996,15.666365959,0.0002611250000015275,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_004000_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_004000_metadata.json,,,,,,,,
15,sts_miner,4000,22,22,True,0.19022129199998972,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_004000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_004000_metadata.json,0.0,0.0,4.0,250.0,15.0,512.0,15.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_004000_attempts.csv
15,stbfm,4000,22,24,True,0.17459616700000424,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_004000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_004000_metadata.json,2.0,0.09090909090909091,4.0,250.0,15.0,0.01171875,10.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_004000_attempts.csv
15,online_stsp,4500,1356,1356,True,1.8903923750000011,17.556758334,0.014071083000001039,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_004500_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_004500_metadata.json,,,,,,,,
15,sts_miner,4500,1356,1361,True,1.1549219169999958,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_004500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_004500_metadata.json,5.0,0.003687315634218289,204.0,250.0,120.0,32.0,38.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_004500_attempts.csv
15,stbfm,4500,1356,1506,True,0.439482790999989,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_004500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_004500_metadata.json,150.0,0.11061946902654868,204.0,250.0,120.0,0.0,40.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_004500_attempts.csv
15,online_stsp,5000,607,607,True,1.7222918329999999,19.279050167,0.007392667000001296,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_005000_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_005000_metadata.json,,,,,,,,
15,sts_miner,5000,607,603,True,0.7616141669999763,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_005000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_005000_metadata.json,4.0,0.006589785831960461,92.0,250.0,60.0,1.0,23.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_005000_attempts.csv
15,stbfm,5000,607,603,True,0.33907370899999023,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_005000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_005000_metadata.json,4.0,0.006589785831960461,92.0,250.0,60.0,0.0,30.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_005000_attempts.csv
15,online_stsp,5500,341,341,True,1.913477916999998,21.192528084,0.002703249999999713,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_005500_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_005500_metadata.json,,,,,,,,
15,sts_miner,5500,341,306,True,0.606830833999993,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_005500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_005500_metadata.json,35.0,0.10263929618768329,52.0,250.0,60.0,128.0,30.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_005500_attempts.csv
15,stbfm,5500,341,320,True,0.8259674170000153,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_005500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_005500_metadata.json,21.0,0.06158357771260997,52.0,250.0,240.0,0.01171875,50.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_005500_attempts.csv
15,online_stsp,6000,251,251,True,1.797598291,22.990126375,0.0025309169999978565,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_006000_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_006000_metadata.json,,,,,,,,
15,sts_miner,6000,251,240,True,0.6005282499999964,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_006000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_006000_metadata.json,11.0,0.043824701195219126,38.0,250.0,30.0,64.0,18.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_006000_attempts.csv
15,stbfm,6000,251,284,True,0.43155220799997096,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_006000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_006000_metadata.json,33.0,0.13147410358565736,38.0,250.0,60.0,0.00390625,30.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_006000_attempts.csv
15,online_stsp,6500,240,240,True,1.7977022090000006,24.787828584,0.002396833999998904,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_006500_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_006500_metadata.json,,,,,,,,
15,sts_miner,6500,240,211,True,0.5409748750000176,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_006500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_006500_metadata.json,29.0,0.12083333333333333,36.0,250.0,15.0,2.0,3.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_006500_attempts.csv
15,stbfm,6500,240,211,True,0.30940674999999374,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_006500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_006500_metadata.json,29.0,0.12083333333333333,36.0,250.0,15.0,0.0,10.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_006500_attempts.csv
15,online_stsp,7000,493,493,True,1.9724304160000017,26.760259,0.005738457999999724,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_007000_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_007000_metadata.json,,,,,,,,
15,sts_miner,7000,493,462,True,0.9905489999999872,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_007000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_007000_metadata.json,31.0,0.06288032454361055,74.0,250.0,60.0,128.0,29.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_007000_attempts.csv
15,stbfm,7000,493,527,True,0.7137471660000188,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_007000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_007000_metadata.json,34.0,0.06896551724137931,74.0,250.0,120.0,0.00390625,40.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_007000_attempts.csv
15,online_stsp,7500,1762,1762,True,2.755219084,29.515478084,0.02056024999999906,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_007500_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_007500_metadata.json,,,,,,,,
15,sts_miner,7500,1762,1732,True,2.2003337499999702,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_007500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_007500_metadata.json,30.0,0.0170261066969353,265.0,250.0,120.0,64.0,39.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_007500_attempts.csv
15,stbfm,7500,1762,1838,True,0.9329882089999728,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_007500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_007500_metadata.json,76.0,0.043132803632236094,265.0,500.0,120.0,0.01171875,90.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_007500_attempts.csv
15,online_stsp,8000,178,178,True,2.0970754159999956,31.612553499999997,0.0019565829999947937,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_008000_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_008000_metadata.json,,,,,,,,
15,sts_miner,8000,178,174,True,0.6633378340000036,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_008000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_008000_metadata.json,4.0,0.02247191011235955,27.0,250.0,15.0,96.0,9.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_008000_attempts.csv
15,stbfm,8000,178,199,True,0.5624555420000092,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_008000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_008000_metadata.json,21.0,0.11797752808988764,27.0,250.0,60.0,0.00390625,30.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_008000_attempts.csv
15,online_stsp,8500,695,695,True,2.303521250000003,33.91607475,0.00731529200000125,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_008500_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_008500_metadata.json,,,,,,,,
15,sts_miner,8500,695,722,True,1.4232636250000041,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_008500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_008500_metadata.json,27.0,0.03884892086330935,105.0,250.0,60.0,64.0,29.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_008500_attempts.csv
15,stbfm,8500,695,736,True,0.7684592079999675,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_008500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_008500_metadata.json,41.0,0.058992805755395686,105.0,500.0,60.0,0.0078125,79.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_008500_attempts.csv
15,online_stsp,9000,176,176,True,1.659108500000002,35.57518325,0.0016250000000042064,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_009000_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_009000_metadata.json,,,,,,,,
15,sts_miner,9000,176,176,True,0.6613539579999497,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_009000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_009000_metadata.json,0.0,0.0,27.0,250.0,15.0,96.0,9.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_009000_attempts.csv
15,stbfm,9000,176,199,True,0.6214400829999249,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_009000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_009000_metadata.json,23.0,0.13068181818181818,27.0,250.0,60.0,0.00390625,30.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_009000_attempts.csv
15,online_stsp,9500,5679,5679,True,2.0952190419999965,37.670402292,0.1111399170000027,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_009500_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_009500_metadata.json,,,,,,,,
15,sts_miner,9500,5679,5212,True,5.551123916000051,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_009500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_009500_metadata.json,467.0,0.08223278746258145,852.0,250.0,240.0,48.0,48.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_009500_attempts.csv
15,stbfm,9500,5679,6025,True,1.751688917000024,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_009500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_009500_metadata.json,346.0,0.060926219404824795,852.0,1000.0,60.0,0.01953125,130.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_009500_attempts.csv
15,online_stsp,10000,1333,1333,True,2.0057991669999993,39.676201459,0.015836208999999712,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_010000_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_010000_metadata.json,,,,,,,,
15,sts_miner,10000,1333,1233,True,2.2031560829999535,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_010000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_010000_metadata.json,100.0,0.07501875468867217,200.0,250.0,120.0,96.0,39.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_010000_attempts.csv
15,stbfm,10000,1333,1273,True,1.5464179169999852,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_010000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_010000_metadata.json,60.0,0.0450112528132033,200.0,250.0,240.0,0.00390625,50.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_010000_attempts.csv
15,online_stsp,10500,43,43,True,1.955603625000002,41.631805084,0.0006380000000021369,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_010500_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_010500_metadata.json,,,,,,,,
15,sts_miner,10500,43,38,True,0.5990596660000165,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_010500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_010500_metadata.json,5.0,0.11627906976744186,7.0,250.0,15.0,384.0,11.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_010500_attempts.csv
15,stbfm,10500,43,48,True,0.6062307500000088,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_010500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_010500_metadata.json,5.0,0.11627906976744186,7.0,250.0,30.0,0.01171875,20.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_010500_attempts.csv
15,online_stsp,11000,1489,1489,True,1.980763207999999,43.612568292,0.01792262500000419,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_011000_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_011000_metadata.json,,,,,,,,
15,sts_miner,11000,1489,1578,True,3.5424609169999712,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_011000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_011000_metadata.json,89.0,0.05977165883143049,224.0,250.0,120.0,96.0,39.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_011000_attempts.csv
15,stbfm,11000,1489,1507,True,1.6903100839999752,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_011000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_011000_metadata.json,18.0,0.01208865010073875,224.0,250.0,240.0,0.00390625,50.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_011000_attempts.csv
15,online_stsp,11500,93,93,True,1.8081282500000029,45.420696542,0.001059875000002819,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_011500_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_011500_metadata.json,,,,,,,,
15,sts_miner,11500,93,88,True,0.7144262499998604,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_011500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_011500_metadata.json,5.0,0.053763440860215055,14.0,250.0,15.0,256.0,11.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_011500_attempts.csv
15,stbfm,11500,93,99,True,0.5269269590000931,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_011500_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_011500_metadata.json,6.0,0.06451612903225806,14.0,250.0,15.0,0.00390625,10.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_011500_attempts.csv
15,online_stsp,12000,86,86,True,1.9809412079999973,47.40163775,0.0007037909999993985,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_012000_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_012000_metadata.json,,,,,,,,
15,sts_miner,12000,86,80,True,0.7135152079999898,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_012000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_012000_metadata.json,6.0,0.06976744186046512,13.0,250.0,15.0,256.0,12.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/sts_miner/sts_miner_012000_attempts.csv
15,stbfm,12000,86,78,True,0.6617644590000964,,,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_012000_best_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_012000_metadata.json,8.0,0.09302325581395349,13.0,250.0,30.0,0.0078125,19.0,Results/Quantitative_experiment/run_20260521_120653/event_types_15/stbfm/stbfm_012000_attempts.csv
15,online_stsp,12500,43,43,True,1.7948331250000038,49.196470875,0.00044733400000041,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_012500_patterns.csv,Results/Quantitative_experiment/run_20260521_120653/event_types_15/online/online_snapshot_012500_metadata.json,,,,,,,,
