algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
sts_miner,35000,1829,250.0,15.0,1.0,1412,10.415283541020472,low
sts_miner,35000,1829,250.0,15.0,2.0,1412,10.364977166987956,high
sts_miner,35000,1829,250.0,15.0,1.5,1412,10.399296291987412,binary_1
sts_miner,35000,1829,250.0,15.0,1.25,1412,10.255087708996143,binary_2
sts_miner,35000,1829,250.0,15.0,1.125,1412,10.24216449999949,binary_3
sts_miner,35000,1829,250.0,15.0,1.0625,1412,10.27677037497051,binary_4
sts_miner,35000,1829,250.0,15.0,1.03125,1412,10.239905374997761,binary_5
sts_miner,35000,1829,250.0,15.0,1.015625,1412,10.259213792043738,binary_6
sts_miner,35000,1829,250.0,15.0,1.0078125,1412,10.271773707994726,binary_7
sts_miner,35000,1829,250.0,15.0,1.00390625,1412,10.227106583013665,binary_8
sts_miner,35000,1829,250.0,30.0,1.0,2597,16.271822624956258,low
sts_miner,35000,1829,250.0,30.0,2.0,2597,16.293339833966456,high
sts_miner,35000,1829,250.0,30.0,4.0,2597,16.29357933299616,expand_high
sts_miner,35000,1829,250.0,30.0,8.0,2571,16.41155208298005,expand_high
sts_miner,35000,1829,250.0,30.0,16.0,2524,15.920212791010272,expand_high
sts_miner,35000,1829,250.0,30.0,32.0,2360,15.154204458987806,expand_high
sts_miner,35000,1829,250.0,30.0,64.0,2120,13.79266983299749,expand_high
sts_miner,35000,1829,250.0,30.0,128.0,1551,10.700247415981721,expand_high
sts_miner,35000,1829,250.0,30.0,96.0,1807,12.009196416009218,binary_1
