algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
sts_miner,13500,2289,250.0,15.0,1.0,393,1.5386925419998079,low
sts_miner,13500,2289,250.0,15.0,2.0,393,1.4819569999999658,high
sts_miner,13500,2289,250.0,15.0,1.5,393,1.4966535419998763,binary_1
sts_miner,13500,2289,250.0,15.0,1.25,393,1.5064661249998608,binary_2
sts_miner,13500,2289,250.0,15.0,1.125,393,1.5034791670000232,binary_3
sts_miner,13500,2289,250.0,15.0,1.0625,393,1.4843149170001197,binary_4
sts_miner,13500,2289,250.0,15.0,1.03125,393,1.521576209000159,binary_5
sts_miner,13500,2289,250.0,15.0,1.015625,393,1.4826587500001551,binary_6
sts_miner,13500,2289,250.0,15.0,1.0078125,393,1.4948224170002504,binary_7
sts_miner,13500,2289,250.0,15.0,1.00390625,393,1.5019896250000784,binary_8
sts_miner,13500,2289,250.0,30.0,1.0,569,1.989657791999889,low
sts_miner,13500,2289,250.0,30.0,2.0,569,1.9511082089998126,high
sts_miner,13500,2289,250.0,30.0,1.5,569,1.9632690829998865,binary_1
sts_miner,13500,2289,250.0,30.0,1.25,569,2.0048820830002114,binary_2
sts_miner,13500,2289,250.0,30.0,1.125,569,1.9657134999997652,binary_3
sts_miner,13500,2289,250.0,30.0,1.0625,569,1.9786084170000322,binary_4
sts_miner,13500,2289,250.0,30.0,1.03125,569,2.0034501669997553,binary_5
sts_miner,13500,2289,250.0,30.0,1.015625,569,1.9577653750002355,binary_6
sts_miner,13500,2289,250.0,30.0,1.0078125,569,1.986099084000216,binary_7
sts_miner,13500,2289,250.0,30.0,1.00390625,569,1.9774346250001145,binary_8
sts_miner,13500,2289,250.0,60.0,1.0,1301,4.099312750000081,low
sts_miner,13500,2289,250.0,60.0,2.0,1301,3.955938458000219,high
sts_miner,13500,2289,250.0,60.0,1.5,1301,3.384000582999761,binary_1
sts_miner,13500,2289,250.0,60.0,1.25,1301,3.382118750000245,binary_2
sts_miner,13500,2289,250.0,60.0,1.125,1301,3.3470118750001348,binary_3
sts_miner,13500,2289,250.0,60.0,1.0625,1301,3.332201417000306,binary_4
sts_miner,13500,2289,250.0,60.0,1.03125,1301,3.383635417000278,binary_5
sts_miner,13500,2289,250.0,60.0,1.015625,1301,3.3285188750001,binary_6
sts_miner,13500,2289,250.0,60.0,1.0078125,1301,3.312448624999888,binary_7
sts_miner,13500,2289,250.0,60.0,1.00390625,1301,3.3942488329998923,binary_8
sts_miner,13500,2289,250.0,120.0,1.0,3505,6.447648208999908,low
sts_miner,13500,2289,250.0,120.0,2.0,3503,6.519576416999826,high
sts_miner,13500,2289,250.0,120.0,4.0,3503,6.447871750000104,expand_high
sts_miner,13500,2289,250.0,120.0,8.0,3457,6.9561771250000675,expand_high
sts_miner,13500,2289,250.0,120.0,16.0,3380,6.937664916999893,expand_high
sts_miner,13500,2289,250.0,120.0,32.0,3181,6.590061875000174,expand_high
sts_miner,13500,2289,250.0,120.0,64.0,2399,5.632792417000019,expand_high
sts_miner,13500,2289,250.0,120.0,128.0,967,3.2672033750000082,expand_high
sts_miner,13500,2289,250.0,120.0,96.0,1575,3.8883469580000565,binary_1
sts_miner,13500,2289,250.0,120.0,80.0,2152,4.806837917000394,binary_2
