algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
sts_miner,26000,3965,250.0,15.0,1.0,534,3.422569915999702,low
sts_miner,26000,3965,250.0,15.0,2.0,534,3.3813851670001895,high
sts_miner,26000,3965,250.0,15.0,1.5,534,3.405384707999474,binary_1
sts_miner,26000,3965,250.0,15.0,1.25,534,3.4076329590006935,binary_2
sts_miner,26000,3965,250.0,15.0,1.125,534,3.3888899580015277,binary_3
sts_miner,26000,3965,250.0,15.0,1.0625,534,3.4045339999993303,binary_4
sts_miner,26000,3965,250.0,15.0,1.03125,534,3.3873202920003678,binary_5
sts_miner,26000,3965,250.0,15.0,1.015625,534,3.43142112500027,binary_6
sts_miner,26000,3965,250.0,15.0,1.0078125,534,3.4100397919992247,binary_7
sts_miner,26000,3965,250.0,15.0,1.00390625,534,3.3835032919996593,binary_8
sts_miner,26000,3965,250.0,30.0,1.0,807,4.660904166999899,low
sts_miner,26000,3965,250.0,30.0,2.0,807,4.60118062499896,high
sts_miner,26000,3965,250.0,30.0,1.5,807,4.657996500000081,binary_1
sts_miner,26000,3965,250.0,30.0,1.25,807,4.619786708999527,binary_2
sts_miner,26000,3965,250.0,30.0,1.125,807,4.669370916999469,binary_3
sts_miner,26000,3965,250.0,30.0,1.0625,807,4.62957354199898,binary_4
sts_miner,26000,3965,250.0,30.0,1.03125,807,4.640899499998341,binary_5
sts_miner,26000,3965,250.0,30.0,1.015625,807,4.626403707999998,binary_6
sts_miner,26000,3965,250.0,30.0,1.0078125,807,4.622046125001361,binary_7
sts_miner,26000,3965,250.0,30.0,1.00390625,807,4.636491000001115,binary_8
sts_miner,26000,3965,250.0,60.0,1.0,2184,8.795774999998685,low
sts_miner,26000,3965,250.0,60.0,2.0,2184,8.746382499999527,high
sts_miner,26000,3965,250.0,60.0,1.5,2184,8.78204687499965,binary_1
sts_miner,26000,3965,250.0,60.0,1.25,2184,8.74662462499873,binary_2
sts_miner,26000,3965,250.0,60.0,1.125,2184,8.779964041999847,binary_3
sts_miner,26000,3965,250.0,60.0,1.0625,2184,8.808387499999299,binary_4
sts_miner,26000,3965,250.0,60.0,1.03125,2184,8.786798125000132,binary_5
sts_miner,26000,3965,250.0,60.0,1.015625,2184,8.811121124999772,binary_6
sts_miner,26000,3965,250.0,60.0,1.0078125,2184,8.795945582998684,binary_7
sts_miner,26000,3965,250.0,60.0,1.00390625,2184,8.751546458999655,binary_8
sts_miner,26000,3965,250.0,120.0,1.0,5823,17.16874325000026,low
sts_miner,26000,3965,250.0,120.0,2.0,5822,17.127604500001326,high
sts_miner,26000,3965,250.0,120.0,4.0,5819,17.126001165999696,expand_high
sts_miner,26000,3965,250.0,120.0,8.0,5746,16.88902408299873,expand_high
sts_miner,26000,3965,250.0,120.0,16.0,5639,16.47982595800022,expand_high
sts_miner,26000,3965,250.0,120.0,32.0,5196,16.24374395799896,expand_high
sts_miner,26000,3965,250.0,120.0,64.0,3694,10.992379416000404,expand_high
sts_miner,26000,3965,250.0,120.0,48.0,4436,13.079975709000792,binary_1
sts_miner,26000,3965,250.0,120.0,56.0,4093,12.137505624999903,binary_2
