algorithm,online_theta,event_count,pattern_count,significant_synapse_count,interval_seconds,cumulative_seconds,snapshot_extraction_seconds,patterns_path,metadata_path
online_stsp,0.1,5500,566,327,2.698725833000001,25.304564542,0.004990166999995438,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_005500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_005500_metadata.json
online_stsp,0.1,6000,594,171,2.2353046249999977,27.539869167,0.007222542000000942,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_006000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_006000_metadata.json
online_stsp,0.1,6500,719,188,2.262367625000003,29.802236792000002,0.008804665999996075,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_006500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_006500_metadata.json
online_stsp,0.1,7000,1771,280,2.2668474999999972,32.069084292,0.021678041999997788,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_007000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_007000_metadata.json
online_stsp,0.1,7500,3242,531,2.4463449170000047,34.515429209000004,0.041977374999994765,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_007500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_007500_metadata.json
online_stsp,0.1,8000,303,172,1.8250068329999962,36.340436042,0.0033943749999991724,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_008000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_008000_metadata.json
online_stsp,0.1,8500,4685,433,2.637481667000003,38.977917709,0.10528649999999828,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_008500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_008500_metadata.json
online_stsp,0.1,9000,629,231,1.881526375,40.859444084,0.008293874999999673,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_009000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_009000_metadata.json
online_stsp,0.1,9500,28393,767,2.655912624999999,43.515356709,0.5229012080000004,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_009500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_009500_metadata.json
online_stsp,0.1,10000,4264,463,2.7228002079999953,46.238156917,0.060995458000000724,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_010000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_010000_metadata.json
online_stsp,0.1,10500,66,36,2.25645875,48.494615667,0.0015576660000036213,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_010500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_010500_metadata.json
online_stsp,0.1,11000,6992,502,2.324595708000004,50.819211375,0.10016350000000074,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_011000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_011000_metadata.json
online_stsp,0.1,11500,246,140,2.057450750000001,52.876662125,0.003678958000001842,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_011500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_011500_metadata.json
online_stsp,0.1,12000,222,158,2.218916291999996,55.095578417,0.0019600420000003282,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_012000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_012000_metadata.json
online_stsp,0.1,12500,230,76,2.018143208000005,57.113721625000004,0.0022628330000031838,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_012500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_012500_metadata.json
online_stsp,0.1,13000,3120,359,2.318199333999999,59.431920959,0.042268792000001554,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_013000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_013000_metadata.json
online_stsp,0.1,13500,2289,406,2.7559921659999986,62.187913125,0.09793091699999934,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_013500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_013500_metadata.json
online_stsp,0.1,14000,1142,290,2.487340458999995,64.67525358399999,0.013291792000003966,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_014000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_014000_metadata.json
online_stsp,0.1,14500,1975,328,2.166459916000008,66.8417135,0.028828666999999086,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_014500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_014500_metadata.json
online_stsp,0.1,15000,2058,327,2.574190999999999,69.4159045,0.0282079159999995,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_015000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_015000_metadata.json
online_stsp,0.1,15500,3431,376,2.131348750000001,71.54725325,0.053453083999997375,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_015500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_015500_metadata.json
online_stsp,0.1,16000,1444,307,2.177419999999998,73.72467325,0.01865683299999432,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_016000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_016000_metadata.json
online_stsp,0.1,16500,164,137,2.455476083999997,76.18014933399999,0.0017344999999977517,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_016500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_016500_metadata.json
online_stsp,0.1,17000,46,32,2.214071708000006,78.394221042,0.0005107499999894571,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_017000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_017000_metadata.json
online_stsp,0.1,17500,214,144,2.1657316249999923,80.55995266699999,0.0019214999999945803,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_017500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_017500_metadata.json
online_stsp,0.1,18000,1820,359,2.1924195420000103,82.752372209,0.021306666999990398,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_018000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_018000_metadata.json
online_stsp,0.1,18500,6501,415,2.2970640409999987,85.04943625,0.08963950000000409,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_018500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_018500_metadata.json
online_stsp,0.1,19000,5195,408,2.3247369169999956,87.374173167,0.06389216599998804,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_019000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_019000_metadata.json
online_stsp,0.1,19500,2930,344,2.407258749999997,89.78143191699999,0.04000729199999853,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_019500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_019500_metadata.json
online_stsp,0.1,20000,439,176,2.206018291999996,91.98745020899999,0.006393083000006072,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_020000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_020000_metadata.json
online_stsp,0.1,20500,224,108,2.099740208,94.08719041699999,0.002334042000001091,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_020500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_020500_metadata.json
online_stsp,0.1,21000,1494,498,2.2049169170000056,96.292107334,0.01595275000001095,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_021000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_021000_metadata.json
online_stsp,0.1,21500,44,31,2.1569627079999947,98.44907004199999,0.0009754999999955771,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_021500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_021500_metadata.json
online_stsp,0.1,22000,890,268,2.1311167080000075,100.58018675,0.009787458000005245,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_022000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_022000_metadata.json
online_stsp,0.1,22500,587,332,2.358821374999991,102.93900812499999,0.005028750000008131,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_022500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_022500_metadata.json
online_stsp,0.1,23000,6820,526,2.0106441670000095,104.949652292,0.09860204099999237,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_023000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_023000_metadata.json
online_stsp,0.1,23500,2523,369,2.3100290830000034,107.259681375,0.03242004199999826,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_023500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_023500_metadata.json
online_stsp,0.1,24000,1178,210,2.2375424999999893,109.49722387499999,0.015320874999986245,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_024000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_024000_metadata.json
online_stsp,0.1,24500,2048,478,2.2992852920000075,111.796509167,0.027020167000003426,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_024500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_024500_metadata.json
online_stsp,0.1,25000,437,183,2.386983541999996,114.18349270899999,0.004590374999992264,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_025000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_025000_metadata.json
online_stsp,0.1,25500,897,268,1.8292954580000043,116.012788167,0.009804166000009218,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_025500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_025500_metadata.json
online_stsp,0.1,26000,3965,540,2.193663541999996,118.20645170899999,0.05387562499998921,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_026000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_026000_metadata.json
online_stsp,0.1,26500,5014,439,2.1541094580000077,120.360561167,0.11780237499999657,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_026500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_026500_metadata.json
online_stsp,0.1,27000,3974,387,2.411927792,122.772488959,0.054736499999989974,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_027000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_027000_metadata.json
online_stsp,0.1,27500,4658,375,2.35292124999998,125.12541020899998,0.06200095799999872,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_027500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_027500_metadata.json
online_stsp,0.1,28000,9504,700,2.6809372499999995,127.80634745899998,0.14256291600000282,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_028000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_028000_metadata.json
online_stsp,0.1,28500,6922,548,2.7395522500000027,130.545899709,0.17128266700001404,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_028500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_028500_metadata.json
online_stsp,0.1,29000,802,378,2.428362333000024,132.97426204200002,0.009369707999979937,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_029000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_029000_metadata.json
online_stsp,0.1,29500,993,323,2.2998854169999845,135.274147459,0.010656874999995125,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_029500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_029500_metadata.json
online_stsp,0.1,30000,8692,501,2.3626811249999946,137.636828584,0.16943500000002132,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_030000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_030000_metadata.json
online_stsp,0.1,30500,3387,437,2.513286041000015,140.15011462500001,0.04383529199998293,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_030500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_030500_metadata.json
online_stsp,0.1,31000,72,46,2.254100875000006,142.40421550000002,0.0014066250000155378,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_031000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_031000_metadata.json
online_stsp,0.1,31500,2702,577,2.271714958999979,144.675930459,0.03329929199998105,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_031500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_031500_metadata.json
online_stsp,0.1,32000,13,9,2.0787953749999986,146.754725834,0.0008700829999952475,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_032000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_032000_metadata.json
online_stsp,0.1,32500,12464,497,2.354784916,149.10951075,0.2199820000000159,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_032500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_032500_metadata.json
online_stsp,0.1,33000,3814,445,2.2487905000000126,151.35830125,0.049286334000015586,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_033000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_033000_metadata.json
online_stsp,0.1,33500,184,123,2.4135718750000024,153.771873125,0.002336415999991459,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_033500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_033500_metadata.json
online_stsp,0.1,34000,38,32,2.1506938339999806,155.922566959,0.00037279200000739365,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_034000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_034000_metadata.json
online_stsp,0.1,34500,644,269,2.257171958000015,158.179738917,0.0060723749999738175,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_034500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_034500_metadata.json
online_stsp,0.1,35000,165,119,2.318885375000008,160.49862429200002,0.0018407080000031328,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_035000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_035000_metadata.json
online_stsp,0.1,35500,9396,435,2.247147749999982,162.745772042,0.1961833340000112,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_035500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_035500_metadata.json
online_stsp,0.1,36000,5884,509,2.497665292000022,165.24343733400002,0.0816392919999771,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_036000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_036000_metadata.json
online_stsp,0.1,36500,5852,485,2.4236448749999795,167.667082209,0.14078245900000752,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_036500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_036500_metadata.json
online_stsp,0.1,37000,304,92,2.258303416000018,169.92538562500002,0.004520458999991206,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_037000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_037000_metadata.json
online_stsp,0.1,37500,32768,648,2.6930531249999774,172.61843875,0.601987500000007,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_037500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_037500_metadata.json
online_stsp,0.1,38000,67,48,2.8776019590000033,175.496040709,0.011670417000004818,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_038000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_038000_metadata.json
online_stsp,0.1,38500,2311,415,2.5926232080000204,178.08866391700002,0.028873166000010997,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_038500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_038500_metadata.json
online_stsp,0.1,39000,613,205,2.2708542919999957,180.35951820900002,0.007266791999995803,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_039000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_039000_metadata.json
online_stsp,0.1,39500,521,155,2.2442122909999966,182.6037305,0.006076333000009981,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_039500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_039500_metadata.json
online_stsp,0.1,40000,3893,259,2.1625712919999955,184.766301792,0.05808462499999223,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_040000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_040000_metadata.json
online_stsp,0.1,40500,267,237,2.5151747920000105,187.28147658400002,0.0030706670000029135,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_040500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_040500_metadata.json
online_stsp,0.1,41000,1111,278,2.01782691599999,189.2993035,0.013394042000015816,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_041000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_041000_metadata.json
online_stsp,0.1,41500,543,284,2.234777500000007,191.53408100000001,0.005548124999990023,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_041500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_041500_metadata.json
online_stsp,0.1,42000,139,101,1.8386707500000057,193.37275175000002,0.0013157500000033906,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_042000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_042000_metadata.json
online_stsp,0.1,42500,3441,405,1.8372061249999945,195.20995787500001,0.046933582999997725,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_042500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_042500_metadata.json
online_stsp,0.1,43000,20,20,1.9689426249999826,197.1789005,0.0013310829999966245,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_043000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_043000_metadata.json
online_stsp,0.1,43500,2395,465,2.12040891700002,199.29930941700002,0.027779457999997703,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_043500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_043500_metadata.json
online_stsp,0.1,44000,8172,518,2.2412691250000023,201.54057854200002,0.17820083400002318,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_044000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_044000_metadata.json
online_stsp,0.1,44500,3198,504,2.3495338749999917,203.890112417,0.03899641699999279,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_044500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_044500_metadata.json
online_stsp,0.1,45000,2887,435,2.1616303749999872,206.051742792,0.03837295900001436,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_045000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_045000_metadata.json
online_stsp,0.1,45500,1620,370,2.1699927920000164,208.22173558400002,0.018397917000015696,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_045500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_045500_metadata.json
online_stsp,0.1,46000,1252,242,2.244520374999979,210.466255959,0.01504616699997996,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_046000_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_046000_metadata.json
online_stsp,0.1,46500,440,138,1.9929445830000247,212.45920054200002,0.0047343329999876005,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_046500_patterns.csv,Results/Quantitative_experiment/run_20260521_144433/event_types_15/theta_0_10/online/online_snapshot_046500_metadata.json
