algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
sts_miner,9500,200,250.0,15.0,1.0,531,1.4070374579750933,low
sts_miner,9500,200,250.0,15.0,2.0,531,1.3954058750532568,high
sts_miner,9500,200,250.0,15.0,4.0,531,1.3495107080088928,expand_high
sts_miner,9500,200,250.0,15.0,8.0,531,1.3942471669870429,expand_high
sts_miner,9500,200,250.0,15.0,16.0,531,1.4012283749761991,expand_high
sts_miner,9500,200,250.0,15.0,32.0,520,1.4082355829887092,expand_high
sts_miner,9500,200,250.0,15.0,64.0,492,1.3153698750538751,expand_high
sts_miner,9500,200,250.0,15.0,128.0,404,1.2316253750468604,expand_high
sts_miner,9500,200,250.0,15.0,256.0,267,1.0725661670439877,expand_high
sts_miner,9500,200,250.0,15.0,512.0,104,0.6913175000227056,expand_high
sts_miner,9500,200,250.0,15.0,384.0,164,0.796111874980852,binary_1
sts_miner,9500,200,250.0,15.0,320.0,199,0.8769879580358975,binary_2
