algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
sts_miner,44000,2175,250.0,15.0,1.0,703,7.551127250000718,low
sts_miner,44000,2175,250.0,15.0,2.0,703,7.317728250003711,high
sts_miner,44000,2175,250.0,15.0,1.5,703,7.388708375001443,binary_1
sts_miner,44000,2175,250.0,15.0,1.25,703,7.393754625001748,binary_2
sts_miner,44000,2175,250.0,15.0,1.125,703,7.334119583007123,binary_3
sts_miner,44000,2175,250.0,15.0,1.0625,703,7.370119791994512,binary_4
sts_miner,44000,2175,250.0,15.0,1.03125,703,7.375903250002011,binary_5
sts_miner,44000,2175,250.0,15.0,1.015625,703,7.39256587500131,binary_6
sts_miner,44000,2175,250.0,15.0,1.0078125,703,7.386539625003934,binary_7
sts_miner,44000,2175,250.0,15.0,1.00390625,703,7.39759120799863,binary_8
sts_miner,44000,2175,250.0,30.0,1.0,1139,10.803698957999586,low
sts_miner,44000,2175,250.0,30.0,2.0,1139,10.703241541996249,high
sts_miner,44000,2175,250.0,30.0,1.5,1139,10.731801082998572,binary_1
sts_miner,44000,2175,250.0,30.0,1.25,1139,10.763690250001673,binary_2
sts_miner,44000,2175,250.0,30.0,1.125,1139,10.775908292001986,binary_3
sts_miner,44000,2175,250.0,30.0,1.0625,1139,10.721683625000878,binary_4
sts_miner,44000,2175,250.0,30.0,1.03125,1139,10.806261375000759,binary_5
sts_miner,44000,2175,250.0,30.0,1.015625,1139,10.734173959004693,binary_6
sts_miner,44000,2175,250.0,30.0,1.0078125,1139,10.769360708996828,binary_7
sts_miner,44000,2175,250.0,30.0,1.00390625,1139,10.74469174999831,binary_8
sts_miner,44000,2175,250.0,60.0,1.0,3047,20.767243916998268,low
sts_miner,44000,2175,250.0,60.0,2.0,3046,20.331724791998568,high
sts_miner,44000,2175,250.0,60.0,4.0,3040,20.271614208002575,expand_high
sts_miner,44000,2175,250.0,60.0,8.0,3014,20.03857212499861,expand_high
sts_miner,44000,2175,250.0,60.0,16.0,2938,19.615307874999417,expand_high
sts_miner,44000,2175,250.0,60.0,32.0,2773,18.480904583004303,expand_high
sts_miner,44000,2175,250.0,60.0,64.0,2216,15.099709082998743,expand_high
sts_miner,44000,2175,250.0,60.0,128.0,1048,8.190668249997543,expand_high
sts_miner,44000,2175,250.0,60.0,96.0,1630,11.607351917002234,binary_1
sts_miner,44000,2175,250.0,60.0,80.0,1906,13.175609917001566,binary_2
sts_miner,44000,2175,250.0,60.0,72.0,2041,13.951917291997233,binary_3
