algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,16000,1170,250.0,15.0,0.0,773,0.9055865000118501,low
stbfm,16000,1170,250.0,15.0,1.0,0,0.9067247919738293,high
stbfm,16000,1170,250.0,15.0,0.5,0,0.8803497919579968,binary_1
stbfm,16000,1170,250.0,15.0,0.25,0,0.8720198330120184,binary_2
stbfm,16000,1170,250.0,15.0,0.125,0,0.8976109159993939,binary_3
stbfm,16000,1170,250.0,15.0,0.0625,0,0.8710182919749059,binary_4
stbfm,16000,1170,250.0,15.0,0.03125,6,0.8756029169890098,binary_5
stbfm,16000,1170,250.0,15.0,0.015625,33,0.90042291599093,binary_6
stbfm,16000,1170,250.0,15.0,0.0078125,106,0.8806969170109369,binary_7
stbfm,16000,1170,250.0,15.0,0.00390625,229,0.8967105410411023,binary_8
stbfm,16000,1170,250.0,30.0,0.0,1340,1.1299477079883218,low
stbfm,16000,1170,250.0,30.0,1.0,0,1.0568704169709235,high
stbfm,16000,1170,250.0,30.0,0.5,0,1.095351458992809,binary_1
stbfm,16000,1170,250.0,30.0,0.25,0,1.0542737080249935,binary_2
stbfm,16000,1170,250.0,30.0,0.125,0,1.0600737080094405,binary_3
stbfm,16000,1170,250.0,30.0,0.0625,1,1.0870337499654852,binary_4
stbfm,16000,1170,250.0,30.0,0.03125,9,1.0533944999915548,binary_5
stbfm,16000,1170,250.0,30.0,0.015625,67,1.0649934589746408,binary_6
stbfm,16000,1170,250.0,30.0,0.0078125,176,1.1047876250231639,binary_7
stbfm,16000,1170,250.0,30.0,0.00390625,328,1.0816443340154365,binary_8
stbfm,16000,1170,250.0,60.0,0.0,3506,1.5173828339902684,low
stbfm,16000,1170,250.0,60.0,1.0,0,1.3890000840183347,high
stbfm,16000,1170,250.0,60.0,0.5,0,1.381311708013527,binary_1
stbfm,16000,1170,250.0,60.0,0.25,0,1.3873281250125729,binary_2
stbfm,16000,1170,250.0,60.0,0.125,0,1.4138536250102334,binary_3
stbfm,16000,1170,250.0,60.0,0.0625,6,1.3914427909767255,binary_4
stbfm,16000,1170,250.0,60.0,0.03125,31,1.3914893749752082,binary_5
stbfm,16000,1170,250.0,60.0,0.015625,127,1.4345667090383358,binary_6
stbfm,16000,1170,250.0,60.0,0.0078125,284,1.4271761249983683,binary_7
stbfm,16000,1170,250.0,60.0,0.00390625,559,1.4705270000267774,binary_8
stbfm,16000,1170,250.0,120.0,0.0,10573,2.2321114579681307,low
stbfm,16000,1170,250.0,120.0,1.0,0,1.9791976669803262,high
stbfm,16000,1170,250.0,120.0,0.5,0,1.977536832971964,binary_1
stbfm,16000,1170,250.0,120.0,0.25,0,1.9745079999556765,binary_2
stbfm,16000,1170,250.0,120.0,0.125,3,2.0124513329938054,binary_3
stbfm,16000,1170,250.0,120.0,0.0625,13,1.9873949579778127,binary_4
stbfm,16000,1170,250.0,120.0,0.03125,77,1.9917232079897076,binary_5
stbfm,16000,1170,250.0,120.0,0.015625,226,2.0552363750175573,binary_6
stbfm,16000,1170,250.0,120.0,0.0078125,512,2.0629132079775445,binary_7
stbfm,16000,1170,250.0,120.0,0.00390625,1242,2.116911416000221,binary_8
