algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,14000,489,250.0,15.0,0.0,713,0.7882642499753274,low
stbfm,14000,489,250.0,15.0,1.0,0,0.7901728749857284,high
stbfm,14000,489,250.0,15.0,0.5,0,0.7603993330267258,binary_1
stbfm,14000,489,250.0,15.0,0.25,0,0.7646442499826662,binary_2
stbfm,14000,489,250.0,15.0,0.125,0,0.7842987090116367,binary_3
stbfm,14000,489,250.0,15.0,0.0625,0,0.759977333014831,binary_4
stbfm,14000,489,250.0,15.0,0.03125,6,0.7606998750125058,binary_5
stbfm,14000,489,250.0,15.0,0.015625,36,0.7914990830468014,binary_6
stbfm,14000,489,250.0,15.0,0.0078125,105,0.769173042033799,binary_7
stbfm,14000,489,250.0,15.0,0.00390625,230,0.7742325409781188,binary_8
stbfm,14000,489,250.0,30.0,0.0,1235,1.0045572919771075,low
stbfm,14000,489,250.0,30.0,1.0,0,0.913910000002943,high
stbfm,14000,489,250.0,30.0,0.5,0,0.9206228340044618,binary_1
stbfm,14000,489,250.0,30.0,0.25,0,0.9154298750218004,binary_2
stbfm,14000,489,250.0,30.0,0.125,0,0.9472635840065777,binary_3
stbfm,14000,489,250.0,30.0,0.0625,1,0.9163686250103638,binary_4
stbfm,14000,489,250.0,30.0,0.03125,8,0.9194453749805689,binary_5
stbfm,14000,489,250.0,30.0,0.015625,62,0.9524272499838844,binary_6
stbfm,14000,489,250.0,30.0,0.0078125,166,0.9306188329937868,binary_7
stbfm,14000,489,250.0,30.0,0.00390625,321,0.9408902080031112,binary_8
stbfm,14000,489,250.0,60.0,0.0,3226,1.3271270839613862,low
stbfm,14000,489,250.0,60.0,1.0,0,1.2002077919896692,high
stbfm,14000,489,250.0,60.0,0.5,0,1.2018318750197068,binary_1
stbfm,14000,489,250.0,60.0,0.25,0,1.2379756659502164,binary_2
stbfm,14000,489,250.0,60.0,0.125,0,1.203225833014585,binary_3
stbfm,14000,489,250.0,60.0,0.0625,5,1.2103757919976488,binary_4
stbfm,14000,489,250.0,60.0,0.03125,29,1.2311982089886442,binary_5
stbfm,14000,489,250.0,60.0,0.015625,125,1.2182702920399606,binary_6
stbfm,14000,489,250.0,60.0,0.0078125,269,1.2372082080109976,binary_7
stbfm,14000,489,250.0,60.0,0.00390625,544,1.2543590840068646,binary_8
stbfm,14000,489,250.0,120.0,0.0,9824,1.9753868749830872,low
stbfm,14000,489,250.0,120.0,1.0,0,1.7057553749764338,high
stbfm,14000,489,250.0,120.0,0.5,0,1.7125090420013294,binary_1
stbfm,14000,489,250.0,120.0,0.25,0,1.7092856250237674,binary_2
stbfm,14000,489,250.0,120.0,0.125,1,1.714007208996918,binary_3
stbfm,14000,489,250.0,120.0,0.0625,13,1.7572184589807875,binary_4
stbfm,14000,489,250.0,120.0,0.03125,76,1.7282420420087874,binary_5
stbfm,14000,489,250.0,120.0,0.015625,229,1.7641462920000777,binary_6
stbfm,14000,489,250.0,120.0,0.0078125,502,1.8097200409974903,binary_7
