algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,33500,3499,250.0,15.0,0.0,930,1.7845938749960624,low
stbfm,33500,3499,250.0,15.0,1.0,0,1.6953945420100354,high
stbfm,33500,3499,250.0,15.0,0.5,0,1.7550256249960512,binary_1
stbfm,33500,3499,250.0,15.0,0.25,0,1.7237941670173313,binary_2
stbfm,33500,3499,250.0,15.0,0.125,0,1.7290177079848945,binary_3
stbfm,33500,3499,250.0,15.0,0.0625,0,1.6986227080051322,binary_4
stbfm,33500,3499,250.0,15.0,0.03125,3,1.72546687501017,binary_5
stbfm,33500,3499,250.0,15.0,0.015625,18,1.7333099170064088,binary_6
stbfm,33500,3499,250.0,15.0,0.0078125,68,1.7289037920127157,binary_7
stbfm,33500,3499,250.0,15.0,0.00390625,149,1.7752292079967447,binary_8
stbfm,33500,3499,250.0,30.0,0.0,1562,2.1466866249975283,low
stbfm,33500,3499,250.0,30.0,1.0,0,2.0961925410083495,high
stbfm,33500,3499,250.0,30.0,0.5,0,2.0521465000056196,binary_1
stbfm,33500,3499,250.0,30.0,0.25,0,2.065940375003265,binary_2
stbfm,33500,3499,250.0,30.0,0.125,0,2.0736604999983683,binary_3
stbfm,33500,3499,250.0,30.0,0.0625,1,2.0562882919912226,binary_4
stbfm,33500,3499,250.0,30.0,0.03125,6,2.0732464169850573,binary_5
stbfm,33500,3499,250.0,30.0,0.015625,34,2.0774444580019917,binary_6
stbfm,33500,3499,250.0,30.0,0.0078125,106,2.115952374995686,binary_7
stbfm,33500,3499,250.0,30.0,0.00390625,200,2.126529166009277,binary_8
stbfm,33500,3499,250.0,60.0,0.0,4291,2.857686207978986,low
stbfm,33500,3499,250.0,60.0,1.0,0,2.7311703330196906,high
stbfm,33500,3499,250.0,60.0,0.5,0,2.714235874998849,binary_1
stbfm,33500,3499,250.0,60.0,0.25,0,2.695407916995464,binary_2
stbfm,33500,3499,250.0,60.0,0.125,0,2.7076351659779903,binary_3
stbfm,33500,3499,250.0,60.0,0.0625,5,2.7145134579914156,binary_4
stbfm,33500,3499,250.0,60.0,0.03125,15,2.705871416023001,binary_5
stbfm,33500,3499,250.0,60.0,0.015625,75,2.752202292002039,binary_6
stbfm,33500,3499,250.0,60.0,0.0078125,178,2.7824517500121146,binary_7
stbfm,33500,3499,250.0,60.0,0.00390625,367,2.8034689580090344,binary_8
stbfm,33500,3499,250.0,120.0,0.0,13865,4.283406125003239,low
stbfm,33500,3499,250.0,120.0,1.0,0,3.921725374995731,high
stbfm,33500,3499,250.0,120.0,0.5,0,3.849323458998697,binary_1
stbfm,33500,3499,250.0,120.0,0.25,0,3.827854540984845,binary_2
stbfm,33500,3499,250.0,120.0,0.125,2,3.847813041997142,binary_3
stbfm,33500,3499,250.0,120.0,0.0625,11,3.881956416007597,binary_4
stbfm,33500,3499,250.0,120.0,0.03125,45,3.9130440000153612,binary_5
stbfm,33500,3499,250.0,120.0,0.015625,153,3.9656067499890924,binary_6
stbfm,33500,3499,250.0,120.0,0.0078125,338,4.0335433750005905,binary_7
stbfm,33500,3499,250.0,120.0,0.00390625,738,4.0749422919761855,binary_8
stbfm,33500,3499,250.0,240.0,0.0,45342,6.955418790981639,low
stbfm,33500,3499,250.0,240.0,1.0,0,5.844310708023841,high
stbfm,33500,3499,250.0,240.0,0.5,0,5.788967000000412,binary_1
stbfm,33500,3499,250.0,240.0,0.25,0,5.832648165989667,binary_2
stbfm,33500,3499,250.0,240.0,0.125,6,5.874026290985057,binary_3
stbfm,33500,3499,250.0,240.0,0.0625,32,5.871366500010481,binary_4
stbfm,33500,3499,250.0,240.0,0.03125,114,6.002029791998211,binary_5
stbfm,33500,3499,250.0,240.0,0.015625,320,6.07372741700965,binary_6
stbfm,33500,3499,250.0,240.0,0.0078125,841,6.199719708005432,binary_7
stbfm,33500,3499,250.0,240.0,0.00390625,2290,6.268506041989895,binary_8
stbfm,33500,3499,500.0,15.0,0.0,4127,1.8951901249820367,low
stbfm,33500,3499,500.0,15.0,1.0,0,1.746461458998965,high
stbfm,33500,3499,500.0,15.0,0.5,0,1.7527464579907246,binary_1
stbfm,33500,3499,500.0,15.0,0.25,0,1.741357999999309,binary_2
stbfm,33500,3499,500.0,15.0,0.125,0,1.7022238329809625,binary_3
stbfm,33500,3499,500.0,15.0,0.0625,5,1.7389110829972196,binary_4
stbfm,33500,3499,500.0,15.0,0.03125,17,1.7186600420100149,binary_5
stbfm,33500,3499,500.0,15.0,0.015625,72,1.767475500004366,binary_6
stbfm,33500,3499,500.0,15.0,0.0078125,174,1.8025284580071457,binary_7
stbfm,33500,3499,500.0,15.0,0.00390625,324,1.790633083001012,binary_8
stbfm,33500,3499,500.0,30.0,0.0,14843,2.5086520830227528,low
stbfm,33500,3499,500.0,30.0,1.0,0,2.123248042014893,high
stbfm,33500,3499,500.0,30.0,0.5,0,2.0728906669828575,binary_1
stbfm,33500,3499,500.0,30.0,0.25,0,2.0741186249942984,binary_2
stbfm,33500,3499,500.0,30.0,0.125,1,2.0509013750124723,binary_3
stbfm,33500,3499,500.0,30.0,0.0625,10,2.0897987500065938,binary_4
stbfm,33500,3499,500.0,30.0,0.03125,49,2.086537708004471,binary_5
stbfm,33500,3499,500.0,30.0,0.015625,155,2.177159290993586,binary_6
stbfm,33500,3499,500.0,30.0,0.0078125,339,2.2165901249973103,binary_7
stbfm,33500,3499,500.0,30.0,0.00390625,765,2.211748792004073,binary_8
stbfm,33500,3499,500.0,60.0,0.0,60294,4.203596832987387,low
stbfm,33500,3499,500.0,60.0,1.0,0,2.6612472500128206,high
stbfm,33500,3499,500.0,60.0,0.5,0,2.771761499985587,binary_1
stbfm,33500,3499,500.0,60.0,0.25,0,2.6965910000144504,binary_2
stbfm,33500,3499,500.0,60.0,0.125,6,2.750425083009759,binary_3
stbfm,33500,3499,500.0,60.0,0.0625,33,2.7576559579756577,binary_4
stbfm,33500,3499,500.0,60.0,0.03125,150,2.8915857080137357,binary_5
stbfm,33500,3499,500.0,60.0,0.015625,426,3.031499166972935,binary_6
stbfm,33500,3499,500.0,60.0,0.0078125,1206,3.109784792002756,binary_7
stbfm,33500,3499,500.0,60.0,0.00390625,3370,3.277370665979106,binary_8
