algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,18000,86,250.0,15.0,0.0,644,0.9240048750070855,low
stbfm,18000,86,250.0,15.0,1.0,0,0.902078209008323,high
stbfm,18000,86,250.0,15.0,0.5,0,0.9287503340165131,binary_1
stbfm,18000,86,250.0,15.0,0.25,0,0.8960974999936298,binary_2
stbfm,18000,86,250.0,15.0,0.125,0,0.9223237920086831,binary_3
stbfm,18000,86,250.0,15.0,0.0625,0,0.9006194169924129,binary_4
stbfm,18000,86,250.0,15.0,0.03125,5,0.897304834012175,binary_5
stbfm,18000,86,250.0,15.0,0.015625,17,0.9231547499948647,binary_6
stbfm,18000,86,250.0,15.0,0.0078125,67,0.9154122080071829,binary_7
stbfm,18000,86,250.0,15.0,0.00390625,150,0.9121223749825731,binary_8
stbfm,18000,86,250.0,30.0,0.0,958,1.1456974999746308,low
stbfm,18000,86,250.0,30.0,1.0,0,1.0954040000215173,high
stbfm,18000,86,250.0,30.0,0.5,0,1.106852125027217,binary_1
stbfm,18000,86,250.0,30.0,0.25,0,1.0746963749988936,binary_2
stbfm,18000,86,250.0,30.0,0.125,0,1.0834518749907147,binary_3
stbfm,18000,86,250.0,30.0,0.0625,1,1.0984940839989576,binary_4
stbfm,18000,86,250.0,30.0,0.03125,6,1.0795170839992352,binary_5
stbfm,18000,86,250.0,30.0,0.015625,38,1.1116587079886813,binary_6
stbfm,18000,86,250.0,30.0,0.0078125,111,1.0901948329992592,binary_7
stbfm,18000,86,250.0,30.0,0.01171875,68,1.0858335829980206,binary_8
stbfm,18000,86,250.0,60.0,0.0,2402,1.5243068329873495,low
stbfm,18000,86,250.0,60.0,1.0,0,1.4112926659872755,high
stbfm,18000,86,250.0,60.0,0.5,0,1.4430318750091828,binary_1
stbfm,18000,86,250.0,60.0,0.25,0,1.4083332500013057,binary_2
stbfm,18000,86,250.0,60.0,0.125,0,1.4135823329852428,binary_3
stbfm,18000,86,250.0,60.0,0.0625,5,1.432401416997891,binary_4
stbfm,18000,86,250.0,60.0,0.03125,14,1.4249367500015069,binary_5
stbfm,18000,86,250.0,60.0,0.015625,82,1.465575334004825,binary_6
