algorithm,event_count,target_pattern_count,spatial_radius,temporal_window,threshold,pattern_count,mining_seconds,phase
stbfm,34500,3927,250.0,15.0,0.0,1402,2.0152805419638753,low
stbfm,34500,3927,250.0,15.0,1.0,0,1.9283341669943184,high
stbfm,34500,3927,250.0,15.0,0.5,0,1.9300849169958383,binary_1
stbfm,34500,3927,250.0,15.0,0.25,0,1.9347425000160001,binary_2
stbfm,34500,3927,250.0,15.0,0.125,0,1.9370648749754764,binary_3
stbfm,34500,3927,250.0,15.0,0.0625,0,1.9471640420379117,binary_4
stbfm,34500,3927,250.0,15.0,0.03125,6,1.9101202499587089,binary_5
stbfm,34500,3927,250.0,15.0,0.015625,33,1.9575839579920284,binary_6
stbfm,34500,3927,250.0,15.0,0.0078125,99,1.9741870000143535,binary_7
stbfm,34500,3927,250.0,15.0,0.00390625,234,1.970474791014567,binary_8
stbfm,34500,3927,250.0,30.0,0.0,2570,2.491719083976932,low
stbfm,34500,3927,250.0,30.0,1.0,0,2.394260541012045,high
stbfm,34500,3927,250.0,30.0,0.5,0,2.3291133330203593,binary_1
stbfm,34500,3927,250.0,30.0,0.25,0,2.30251320899697,binary_2
stbfm,34500,3927,250.0,30.0,0.125,0,2.3227686249883845,binary_3
stbfm,34500,3927,250.0,30.0,0.0625,1,2.3305075829848647,binary_4
stbfm,34500,3927,250.0,30.0,0.03125,8,2.36422579200007,binary_5
stbfm,34500,3927,250.0,30.0,0.015625,58,2.3268504169536754,binary_6
stbfm,34500,3927,250.0,30.0,0.0078125,164,2.386191083001904,binary_7
stbfm,34500,3927,250.0,30.0,0.00390625,325,2.411978457996156,binary_8
stbfm,34500,3927,250.0,60.0,0.0,6529,3.315464499988593,low
stbfm,34500,3927,250.0,60.0,1.0,0,3.0707491249777377,high
stbfm,34500,3927,250.0,60.0,0.5,0,3.0526280000340194,binary_1
stbfm,34500,3927,250.0,60.0,0.25,0,3.059975750045851,binary_2
stbfm,34500,3927,250.0,60.0,0.125,0,3.054108874988742,binary_3
stbfm,34500,3927,250.0,60.0,0.0625,6,3.0537414170103148,binary_4
stbfm,34500,3927,250.0,60.0,0.03125,28,3.0478836669935845,binary_5
stbfm,34500,3927,250.0,60.0,0.015625,103,3.1161271249875426,binary_6
stbfm,34500,3927,250.0,60.0,0.0078125,271,3.1615100000053644,binary_7
stbfm,34500,3927,250.0,60.0,0.00390625,544,3.169040125038009,binary_8
stbfm,34500,3927,250.0,120.0,0.0,22201,4.967416500032414,low
stbfm,34500,3927,250.0,120.0,1.0,0,4.331335166003555,high
stbfm,34500,3927,250.0,120.0,0.5,0,4.323156707978342,binary_1
stbfm,34500,3927,250.0,120.0,0.25,0,4.4208000840153545,binary_2
stbfm,34500,3927,250.0,120.0,0.125,2,4.348593707953114,binary_3
stbfm,34500,3927,250.0,120.0,0.0625,14,4.3442722909967415,binary_4
stbfm,34500,3927,250.0,120.0,0.03125,69,4.4407192500075325,binary_5
stbfm,34500,3927,250.0,120.0,0.015625,204,4.499407625000458,binary_6
stbfm,34500,3927,250.0,120.0,0.0078125,478,4.535323874966707,binary_7
stbfm,34500,3927,250.0,120.0,0.00390625,1091,4.62719912501052,binary_8
stbfm,34500,3927,250.0,240.0,0.0,79040,8.400246625009459,low
stbfm,34500,3927,250.0,240.0,1.0,0,6.489895584003534,high
stbfm,34500,3927,250.0,240.0,0.5,0,6.492620458011515,binary_1
stbfm,34500,3927,250.0,240.0,0.25,0,6.63652333401842,binary_2
stbfm,34500,3927,250.0,240.0,0.125,8,6.5721724580507725,binary_3
stbfm,34500,3927,250.0,240.0,0.0625,44,6.703903875022661,binary_4
stbfm,34500,3927,250.0,240.0,0.03125,152,6.776394459011499,binary_5
stbfm,34500,3927,250.0,240.0,0.015625,456,6.966803249961231,binary_6
stbfm,34500,3927,250.0,240.0,0.0078125,1208,7.072783541982062,binary_7
stbfm,34500,3927,250.0,240.0,0.00390625,3716,7.204364667006303,binary_8
